policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year,predicted_frequency
4171,362.0,0.922655715263518,1,12,North,Broker,910700,2022,1.1688243694488216
4176,363.0,1.0,1,11,South,Agent,1005500,2021,1.1661653090046407
4177,364.0,0.8459958932238193,1,10,West,Agent,290900,2023,1.1603765227466838
4189,365.0,0.9637234770704995,1,15,North,Online,522700,2018,1.1698099924717744
4205,366.0,0.8678986995208761,1,2,Central,Agent,749300,2022,1.1537030785190356
4227,367.0,0.9664613278576316,1,5,South,Online,750500,2024,1.1601188017478667
4228,369.0,1.0,2,15,West,Direct,351100,2020,1.1695262337090522
4228,368.0,1.0,2,15,West,Direct,351100,2020,1.1695262337090522
4229,370.0,0.9281314168377824,1,8,North,Broker,778400,2023,1.1646693182446497
4243,371.0,1.0,1,11,East,Agent,225900,2018,1.1658866680027546
4246,372.0,1.0,1,8,South,Agent,572100,2019,1.163331834720553
4252,373.0,1.0,1,11,North,Agent,195300,2020,1.1656933890416197
4254,374.0,0.8761122518822724,1,11,North,Agent,945200,2021,1.1650703787167498
4273,375.0,0.8980150581793293,1,13,West,Broker,1485300,2019,1.1652238061997215
4282,376.0,0.919917864476386,1,12,North,Online,845100,2024,1.1663390654967782
4303,377.0,0.9034907597535934,1,5,West,Broker,1290000,2024,1.1568968722860695
4304,378.0,0.8733744010951403,1,4,East,Direct,795300,2019,1.1618417220977497
4316,379.0,0.8952772073921971,1,2,South,Agent,312800,2021,1.1571842592476942
4330,380.0,0.974674880219028,1,12,East,Direct,636000,2024,1.1705001023027415
4334,381.0,0.9363449691991786,1,15,West,Online,1190300,2022,1.1650638542126712
4339,382.0,1.0,1,15,Central,Agent,1189800,2020,1.1671248560393488
4340,383.0,0.8240930869267625,1,8,West,Agent,762700,2020,1.1578680487534692
4348,384.0,1.0,1,11,North,Online,656600,2021,1.1654302506888412
4350,385.0,1.0,1,13,South,Agent,380000,2024,1.1688198209694447
4356,386.0,1.0,1,7,West,Broker,1234000,2022,1.1590596223955707
4389,387.0,0.9664613278576316,1,8,East,Agent,1440900,2019,1.1616879329425844
4411,388.0,0.922655715263518,1,15,East,Agent,698700,2024,1.169762080074835
4412,389.0,1.0,1,5,Central,Online,274500,2024,1.1573814407397194
4414,390.0,0.9034907597535934,1,15,South,Agent,902100,2020,1.170522361991844
4421,391.0,0.8898015058179329,2,14,East,Agent,480400,2024,1.1688754295761825
4421,392.0,0.8898015058179329,2,14,East,Agent,480400,2024,1.1688754295761825
4429,393.0,0.9089664613278576,1,9,South,Broker,746500,2018,1.16690643139616
4455,394.0,1.0,1,1,North,Bancassurance,883400,2024,1.1646984418141284
4459,395.0,1.0,1,5,South,Broker,281100,2020,1.1630343445774327
4480,396.0,0.9089664613278576,1,5,East,Direct,544600,2022,1.1631118542825978
4496,397.0,1.0,1,1,South,Direct,722500,2023,1.159642087903704
4514,398.0,0.8569472963723477,1,4,West,Bancassurance,1204200,2022,1.1634452617413318
4531,399.0,0.8843258042436687,1,11,North,Broker,560600,2023,1.168048173361404
4547,400.0,1.0,1,12,South,Bancassurance,376400,2024,1.1780478916923975
4554,402.0,0.969199178644764,2,8,Central,Online,347300,2021,1.1604987115830514
4554,401.0,0.969199178644764,2,8,Central,Online,347300,2021,1.1604987115830514
4555,403.0,0.8898015058179329,1,10,West,Agent,570400,2023,1.1601453369668493
4559,404.0,1.0,1,4,North,Agent,762000,2020,1.1577921708082315
4561,405.0,0.999315537303217,1,14,West,Agent,1330300,2020,1.163763451539949
4571,406.0,0.9938398357289528,1,2,West,Agent,405400,2021,1.1518298143506682
4582,407.0,0.8870636550308009,1,10,West,Online,950600,2020,1.1599505122183806
4600,408.0,0.9828884325804244,1,2,East,Agent,550100,2019,1.1560693797131234
4610,409.0,1.0,1,5,South,Agent,1216200,2021,1.1596141557178785
4623,410.0,1.0,1,11,South,Agent,888500,2022,1.1662625809787615
4624,411.0,0.8733744010951403,1,2,South,Direct,1300800,2024,1.1602239351389614
4656,412.0,0.840520191649555,1,9,Central,Broker,1252200,2019,1.1633386118916327
4659,413.0,0.9253935660506504,1,10,North,Agent,738700,2021,1.1641774911646323
4664,414.0,1.0,1,13,West,Agent,999200,2023,1.162974863783747
4684,415.0,1.0,1,1,North,Direct,818700,2024,1.1584240326009319
4728,416.0,0.9390828199863108,1,15,West,Broker,2056400,2018,1.1668803473240354
4737,417.0,0.9637234770704995,1,14,East,Agent,641800,2023,1.1687409456395508
4752,418.0,1.0,1,9,North,Broker,481000,2023,1.1659813588359944
4758,419.0,1.0,1,2,East,Agent,645500,2020,1.155990758246094
4781,420.0,1.0,1,6,South,Broker,1250500,2021,1.163293508464974
4784,421.0,0.9336071184120466,1,6,West,Online,494500,2021,1.1560938420707298
4803,422.0,0.892539356605065,1,9,North,Online,721300,2022,1.1632483986162303
4804,423.0,0.8295687885010267,1,9,West,Online,236000,2023,1.1594814601466894
4814,424.0,1.0,1,6,East,Bancassurance,360400,2020,1.1706885597390047
4816,425.0,0.9856262833675564,1,10,Central,Agent,1620300,2020,1.1614474194707043
4820,426.0,0.8870636550308009,1,14,East,Agent,710200,2018,1.1686839571152945
4841,427.0,1.0,1,14,North,Online,686700,2023,1.1686047724056818
4855,428.0,0.837782340862423,1,4,East,Agent,218900,2019,1.1584578359126434
4872,429.0,1.0,1,14,South,Online,219700,2020,1.1701428075255704
4900,430.0,0.9774127310061602,1,5,East,Agent,1207200,2018,1.1587003679624168
4934,431.0,1.0,1,11,North,Agent,1025700,2023,1.165003519818183
4938,432.0,1.0,1,5,East,Agent,673100,2021,1.159141633533454
4939,433.0,1.0,1,11,North,Broker,461200,2019,1.1681309458789688
4952,434.0,1.0,1,13,North,Direct,1147100,2022,1.170923807545833
4958,435.0,0.865160848733744,1,7,East,Online,463800,2022,1.1615552477417164
4964,436.0,0.8350444900752909,1,8,South,Online,213600,2018,1.163749159184914
4965,437.0,0.9801505817932924,1,3,Central,Broker,835100,2023,1.157321185354888
4991,438.0,0.8788501026694046,1,13,West,Agent,1987000,2024,1.16215619150813
4992,439.0,0.8542094455852156,1,4,East,Agent,1160300,2020,1.1576806367199846
4998,440.0,0.9418206707734428,1,8,West,Direct,836700,2019,1.1616661963688706
5003,441.0,0.9390828199863108,1,2,Central,Agent,1130300,2018,1.153389761715666
5009,442.0,1.0,1,8,North,Online,602200,2023,1.1622844869741848
5036,443.0,0.9034907597535934,1,14,East,Online,284700,2019,1.1691590436475088
5055,444.0,0.9555099247091032,1,9,South,Agent,533900,2024,1.1644271840350031
5056,445.0,0.974674880219028,1,4,West,Agent,554600,2020,1.153814293359966
5058,447.0,1.0,2,7,West,Online,841800,2019,1.1568644034290674
5058,446.0,1.0,2,7,West,Online,841800,2019,1.1568644034290674
5086,448.0,1.0,1,8,West,Agent,573700,2022,1.158024066417152
5103,449.0,1.0,1,2,West,Bancassurance,841000,2024,1.1616214202602742
5129,450.0,0.9582477754962354,1,14,Central,Bancassurance,1534000,2021,1.17604791475219
5149,451.0,0.9281314168377824,1,12,North,Online,369600,2019,1.1667344982079209
5156,452.0,0.922655715263518,1,13,North,Direct,1270300,2023,1.1708209718453189
5186,453.0,1.0,1,11,South,Agent,729000,2021,1.1663951998595827
5194,454.0,0.837782340862423,1,11,South,Online,554300,2018,1.166660746239957
5205,455.0,1.0,1,14,South,Bancassurance,1095700,2019,1.179598032398219
5238,456.0,0.8624229979466119,1,2,North,Agent,521000,2022,1.1558764922244433
5240,457.0,0.9938398357289528,1,13,West,Broker,973500,2019,1.1656490250403582
5245,458.0,0.8268309377138946,1,5,Central,Direct,537600,2019,1.1609017762362501
5248,459.0,1.0,1,11,East,Agent,563600,2020,1.1656060220657116
5254,460.0,1.0,1,7,South,Agent,691600,2021,1.162170156642528
5255,461.0,0.9336071184120466,1,14,East,Online,552800,2021,1.1689356079583855
5275,462.0,1.0,1,10,South,Agent,368700,2024,1.1656290927790156
5312,463.0,0.8733744010951403,1,2,West,Agent,1063800,2020,1.151289309173414
5318,464.0,0.947296372347707,1,4,North,Broker,353500,2024,1.1607711403192869
5353,465.0,0.9774127310061602,1,7,South,Online,591800,2022,1.1623726738907612
5354,466.0,1.0,1,15,West,Agent,380100,2018,1.1656167952727625
5369,467.0,0.8870636550308009,1,0,Central,Online,419500,2019,1.151985841192926
5384,468.0,0.9500342231348392,1,3,North,Agent,516900,2021,1.156936696846587
5386,469.0,1.0,1,5,Central,Agent,490100,2020,1.1570842685266698
5398,471.0,0.9664613278576316,2,9,East,Bancassurance,716500,2023,1.1736046239691573
5398,470.0,0.9664613278576316,2,9,East,Bancassurance,716500,2023,1.1736046239691573
5402,472.0,0.8569472963723477,1,13,South,Broker,760300,2022,1.1711683970934326
5403,473.0,0.9801505817932924,1,8,South,Agent,816600,2020,1.163129081264476
5434,474.0,0.9637234770704995,1,8,South,Agent,814800,2018,1.1631305737988304
5455,475.0,0.892539356605065,1,13,West,Broker,333600,2021,1.1661808915136835
5457,476.0,1.0,1,11,North,Broker,1530300,2018,1.1672409909591337
5468,477.0,0.865160848733744,1,9,South,Broker,304500,2023,1.167274179435147
5510,478.0,1.0,1,13,East,Agent,755100,2019,1.1675790267454396
5527,479.0,1.0,1,11,South,Direct,450100,2021,1.1705157597998417
5538,480.0,0.9336071184120466,1,5,South,Direct,383900,2021,1.164169951210883
5561,481.0,0.8870636550308009,2,9,South,Broker,484100,2023,1.1671247366175386
5561,482.0,0.8870636550308009,2,9,South,Broker,484100,2023,1.1671247366175386
5571,483.0,0.8295687885010267,1,5,South,Online,287400,2020,1.1605018668383043
5581,484.0,0.8295687885010267,1,12,East,Agent,517900,2019,1.1667097506862683
5602,485.0,0.865160848733744,1,10,South,Agent,613100,2018,1.1654260220233044
5604,486.0,1.0,1,7,West,Direct,2159700,2020,1.1595109345102317
5616,487.0,0.969199178644764,2,12,South,Direct,1740300,2021,1.1705088698461388
5616,488.0,0.969199178644764,2,12,South,Direct,1740300,2021,1.1705088698461388
5627,489.0,1.0,1,10,West,Agent,389900,2021,1.1602946305650808
5629,490.0,1.0,1,10,North,Agent,364600,2018,1.1644880103638207
5636,491.0,0.9363449691991786,1,9,West,Agent,464500,2020,1.1591730885694487
5641,492.0,0.8706365503080082,1,1,South,Agent,569100,2020,1.1559159854178103
5645,493.0,0.865160848733744,1,5,Central,Direct,1032000,2020,1.160492684182411
5647,494.0,1.0,1,11,South,Agent,1199400,2022,1.1660041214341657
5651,495.0,1.0,1,14,East,Agent,1265800,2024,1.1682211532768856
5653,496.0,1.0,1,5,West,Agent,267000,2021,1.1551060353957099
5654,497.0,0.944558521560575,1,9,North,Direct,460700,2022,1.1672222703967452
5667,498.0,0.974674880219028,1,12,North,Broker,463100,2021,1.169197389575623
5681,499.0,1.0,1,15,North,Agent,774300,2020,1.1694796150382067
5703,500.0,0.9007529089664612,1,15,West,Online,817600,2019,1.165373446730182
5706,501.0,1.0,1,7,West,Agent,602300,2018,1.1569426581777358
5727,502.0,0.8514715947980835,1,5,South,Online,976800,2020,1.1599316578692194
5740,503.0,0.8870636550308009,1,15,East,Broker,792300,2021,1.1723521375156707
5780,504.0,0.947296372347707,1,10,South,Broker,496200,2021,1.1681817672359744
5801,505.0,1.0,1,7,South,Bancassurance,1253200,2019,1.1719443910146836
5807,506.0,0.8268309377138946,1,2,East,Agent,1493500,2021,1.1552921357169355
5812,507.0,0.9774127310061602,1,11,East,Broker,1113900,2024,1.167806603580502
5817,508.0,0.9965776865160848,1,3,West,Broker,478000,2019,1.1554529194372392
5824,509.0,0.9418206707734428,1,11,North,Online,794500,2024,1.1653156854554845
5825,510.0,0.9555099247091032,1,14,Central,Direct,1050000,2019,1.1700620616578226
5826,511.0,0.9911019849418208,1,9,West,Bancassurance,411500,2022,1.1694343842418893
5837,512.0,1.0,1,3,West,Direct,1183900,2018,1.1560839639763951
5855,513.0,0.999315537303217,1,7,South,Agent,714400,2023,1.1621512669593137
5882,514.0,0.9007529089664612,1,2,South,Agent,637100,2019,1.1569167597918601
5910,515.0,1.0,1,2,South,Online,601200,2019,1.1570656516705995
5928,516.0,1.0,1,10,North,Agent,447400,2019,1.1644192756420877
5931,517.0,0.8514715947980835,1,8,West,Agent,782600,2018,1.1578516227199827
5973,518.0,0.8733744010951403,1,7,North,Agent,732600,2021,1.1609951320786194
5991,519.0,0.9253935660506504,1,8,East,Broker,787200,2021,1.164880530725184
6011,520.0,1.0,1,3,South,Bancassurance,1442800,2024,1.1675102975856702
6013,521.0,0.917180013689254,1,13,West,Bancassurance,487700,2020,1.1736533724538798
6026,522.0,0.9609856262833676,1,7,North,Direct,662400,2023,1.1649232842427404
6030,523.0,0.8459958932238193,1,2,West,Online,576900,2020,1.1518077398519968
6055,524.0,0.9308692676249144,1,15,North,Online,634100,2022,1.1697170943548156
6085,525.0,0.8980150581793293,2,13,South,Agent,3545200,2022,1.1661854163796028
6085,526.0,0.8980150581793293,2,13,South,Agent,3545200,2022,1.1661854163796028
6093,527.0,1.0,1,15,Central,Agent,854900,2022,1.1674035374167517
6101,529.0,0.9418206707734428,1,14,South,Online,434600,2023,1.169963554846775
6102,530.0,1.0,1,0,South,Online,771800,2020,1.1548122731969745
6104,531.0,1.0,1,4,Central,Direct,1151700,2021,1.1593336759229622
6112,532.0,1.0,1,5,Central,Agent,334700,2018,1.1572124613457757
6124,533.0,1.0,1,15,East,Broker,376400,2018,1.1726997817428997
6130,534.0,0.8624229979466119,1,14,South,Agent,717200,2021,1.1696072858506754
6178,535.0,1.0,1,11,South,Direct,459100,2024,1.1705082497638242
6179,536.0,1.0,1,10,South,Broker,757000,2024,1.1679645965130763
6181,537.0,0.9007529089664612,1,11,North,Online,566000,2023,1.1655055259286637
6234,538.0,0.8788501026694046,1,11,East,Agent,606600,2019,1.1655702917198698
6249,539.0,1.0,1,6,West,Agent,509200,2021,1.1559625455296179
6277,540.0,1.0,1,13,West,Agent,1064900,2023,1.162920394813433
6286,541.0,0.8898015058179329,1,15,East,Bancassurance,728900,2022,1.180047118460529
6297,542.0,1.0,1,15,West,Agent,826000,2023,1.1652463296768512
6303,543.0,0.8542094455852156,1,1,East,Agent,442100,2024,1.1551022764025967
6315,544.0,0.840520191649555,1,12,North,Agent,1818400,2020,1.1654099176003074
6348,546.0,1.0,1,9,West,Bancassurance,1254100,2018,1.1687321362241474
6358,547.0,0.9828884325804244,1,10,South,Online,1362100,2019,1.1649239947985837
6369,548.0,0.8761122518822724,1,9,North,Online,773000,2018,1.163205526132778
6374,549.0,1.0,2,8,West,Broker,579400,2018,1.1606608622824257
6374,550.0,1.0,2,8,West,Broker,579400,2018,1.1606608622824257
6392,551.0,0.8898015058179329,1,14,West,Direct,584000,2019,1.1682639215057344
6400,552.0,1.0,1,2,South,Bancassurance,508800,2019,1.1672207374753705
6416,553.0,1.0,1,7,East,Online,992700,2019,1.1611173676463347
6421,554.0,0.8706365503080082,1,13,Central,Broker,941000,2022,1.1678580961358938
6423,555.0,0.9034907597535934,1,3,North,Bancassurance,1171800,2020,1.1665893203837232
6436,556.0,1.0,1,7,North,Agent,507400,2021,1.1611815369617862
6444,557.0,1.0,1,0,East,Online,1083600,2021,1.1536384070604977
6451,558.0,0.947296372347707,1,1,North,Online,825100,2021,1.154689345400025
6477,559.0,1.0,1,8,South,Agent,510900,2021,1.1633825908091857
6501,560.0,0.9856262833675564,1,10,East,Broker,1326000,2024,1.1665634452861344
6504,561.0,0.9582477754962354,1,9,East,Bancassurance,574300,2019,1.1737236020774893
6509,562.0,0.8952772073921971,1,10,West,Direct,253300,2022,1.164275523489779
6520,563.0,0.974674880219028,1,3,West,Agent,849600,2024,1.1525179158562224
6553,564.0,1.0,1,10,West,Agent,241700,2020,1.1604172228292895
6586,565.0,1.0,1,7,West,Online,758000,2023,1.1569335169610042
6588,566.0,0.8733744010951403,1,7,Central,Agent,910300,2019,1.1588538955122607
6589,567.0,0.9609856262833676,1,15,East,Agent,459900,2020,1.1699612356492228
6602,568.0,1.0,1,13,North,Online,1269900,2018,1.1670519751441781
6622,569.0,1.0,1,14,South,Broker,506800,2020,1.1724510655779548
6636,570.0,0.9637234770704995,1,7,North,Agent,130600,2018,1.1614934927046543
6654,571.0,1.0,1,11,South,Direct,539600,2020,1.1704410788067967
6668,572.0,0.8952772073921971,1,4,North,Online,235800,2021,1.1583459822723838
6669,573.0,0.999315537303217,1,2,South,Direct,2360200,2020,1.1593480211951497
6711,574.0,0.9637234770704995,1,3,West,Agent,329000,2021,1.1529457309273397
6718,575.0,1.0,1,0,Central,Online,1038700,2022,1.1514774408005966
6730,576.0,0.9527720739219712,1,15,South,Direct,1125200,2019,1.1742372006190305
6734,577.0,0.8678986995208761,1,7,North,Online,823900,2022,1.161039261203049
6759,578.0,1.0,1,14,West,Agent,763000,2023,1.1642342000542962
6770,579.0,0.971937029431896,1,9,South,Agent,1750200,2023,1.1634179580871766
6773,580.0,1.0,1,1,North,Online,1173000,2020,1.1544030005538548
6775,581.0,0.9883641341546886,1,12,West,Direct,718100,2021,1.1660190745332548
6777,583.0,0.9637234770704995,2,10,West,Agent,697900,2023,1.1600398918470383
6777,582.0,0.9637234770704995,2,10,West,Agent,697900,2023,1.1600398918470383
6787,584.0,1.0,1,8,Central,Agent,2220900,2021,1.1588302212205077
6790,585.0,0.9117043121149896,1,4,West,Broker,948700,2023,1.1561213441536087
6806,586.0,1.0,1,7,South,Agent,196800,2021,1.1625801715494968
6807,587.0,0.9007529089664612,1,8,Central,Agent,426200,2022,1.1603138087268634
6809,588.0,1.0,1,15,South,Broker,1160700,2023,1.172976120873894
6812,589.0,0.8898015058179329,1,7,West,Direct,607600,2020,1.1607946195406804
6815,590.0,0.8843258042436687,1,12,North,Online,348500,2019,1.1667520483808138
6832,591.0,1.0,1,12,North,Bancassurance,744300,2023,1.176582585910607
6838,592.0,0.8788501026694046,1,11,West,Agent,950800,2024,1.1608912051860274
6848,593.0,0.9883641341546886,1,5,South,Agent,482500,2018,1.160220849088081
6877,594.0,0.8487337440109514,1,7,South,Bancassurance,343200,2021,1.172704914996348
6878,595.0,0.944558521560575,1,13,West,Agent,1558800,2021,1.1625110057875558
6881,596.0,0.865160848733744,1,4,South,Direct,1053900,2023,1.162551107031495
6894,597.0,1.0,1,5,East,Direct,870600,2023,1.1628415753123067
6898,598.0,0.8843258042436687,1,7,South,Broker,298100,2018,1.1651479311654134
6926,599.0,0.8295687885010267,1,4,Central,Online,622900,2020,1.1560370459924578
6936,600.0,0.8240930869267625,1,5,South,Broker,976000,2023,1.1624583333856076
6950,601.0,0.9555099247091032,1,13,South,Agent,315400,2021,1.1688736496487295
6952,602.0,1.0,1,12,North,Broker,522600,2024,1.1691477967069794
6981,603.0,0.9089664613278576,1,3,North,Direct,643100,2020,1.1606885958993989
6985,604.0,0.9308692676249144,1,5,East,Online,855800,2020,1.1591101640829768
7008,605.0,0.8788501026694046,1,13,Central,Online,961200,2020,1.1653035675211025
7019,607.0,0.971937029431896,2,15,South,Agent,849600,2019,1.1705661717427416
7019,606.0,0.971937029431896,2,15,South,Agent,849600,2019,1.1705661717427416
7020,608.0,0.9527720739219712,1,1,Central,Broker,604600,2023,1.1553976374573531
7062,609.0,1.0,1,15,East,Agent,1946500,2022,1.168721985071254
7080,610.0,0.9007529089664612,1,4,East,Broker,1414300,2020,1.1601112799212323
7082,611.0,0.8624229979466119,1,8,West,Direct,1212100,2020,1.1613553533294454
7088,612.0,1.0,1,13,West,Direct,698400,2024,1.1671015616320768
7098,613.0,0.999315537303217,1,8,Central,Broker,1217900,2023,1.162304358321999
7104,614.0,1.0,1,12,West,Agent,379200,2021,1.162426192584671
7109,615.0,0.865160848733744,1,2,West,Agent,302400,2023,1.1519143938526168
7115,616.0,0.8514715947980835,1,2,East,Agent,552400,2018,1.1560674841641185
7133,617.0,0.8542094455852156,1,3,West,Broker,435800,2020,1.1554876806464984
7148,618.0,0.9281314168377824,1,15,Central,Bancassurance,569900,2022,1.177932494331726
7153,619.0,1.0,1,0,South,Broker,337700,2019,1.1576853463560266
7157,620.0,0.9938398357289528,1,14,South,Agent,558300,2024,1.1697397847280888
7158,621.0,0.9500342231348392,1,10,South,Agent,235100,2019,1.165740115318386
7206,622.0,0.8432580424366872,1,4,West,Agent,868500,2020,1.153556125439234
7218,623.0,1.0,1,6,Central,Agent,463300,2021,1.1581643229674388
7220,624.0,1.0,1,7,South,Agent,266200,2023,1.1625226546751586
7226,625.0,0.8240930869267625,1,5,North,Agent,1149600,2018,1.158530579609454
7273,626.0,0.974674880219028,1,8,East,Broker,1164200,2021,1.164567499244192
7305,627.0,0.8295687885010267,1,0,West,Agent,326200,2023,1.1497913696920603
7309,628.0,0.9965776865160848,1,7,East,Online,556600,2021,1.1614784060141643
