policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured
5354,466.0,2019-01-14,342090.0,15,West,Agent,380100
5369,467.0,2020-03-30,15046.0,0,Central,Online,419500
5384,468.0,2022-03-12,28021.0,3,North,Agent,516900
5386,469.0,2021-10-01,78269.0,5,Central,Agent,490100
5398,471.0,2024-01-14,114079.0,9,East,Bancassurance,716500
5398,470.0,2023-11-25,61114.0,9,East,Bancassurance,716500
5402,472.0,2022-12-04,68201.0,13,South,Broker,760300
5403,473.0,2020-03-24,370807.0,8,South,Agent,816600
5434,474.0,2019-06-21,125456.0,8,South,Agent,814800
5455,475.0,2022-05-05,121600.0,13,West,Broker,333600
5457,476.0,2018-11-23,231219.0,11,North,Broker,1530300
5468,477.0,2024-02-22,61965.0,9,South,Broker,304500
5510,478.0,2020-08-04,233242.0,13,East,Agent,755100
5527,479.0,2022-01-25,28776.0,11,South,Direct,450100
5538,480.0,2022-02-04,30623.0,5,South,Direct,383900
5561,481.0,2023-10-18,26316.0,9,South,Broker,484100
5561,482.0,2023-08-24,40268.0,9,South,Broker,484100
5571,483.0,2020-09-29,30421.0,5,South,Online,287400
5581,484.0,2020-01-13,9921.0,12,East,Agent,517900
5602,485.0,2018-11-20,15724.0,10,South,Agent,613100
5604,486.0,2021-04-06,214820.0,7,West,Direct,2159700
5616,487.0,2021-06-02,52261.0,12,South,Direct,1740300
5616,488.0,2021-03-04,120771.0,12,South,Direct,1740300
5627,489.0,2022-08-22,296282.0,10,West,Agent,389900
5629,490.0,2019-11-06,14251.0,10,North,Agent,364600
5636,491.0,2020-11-30,14535.0,9,West,Agent,464500
5641,492.0,2021-09-09,24387.0,1,South,Agent,569100
5645,493.0,2021-01-26,154865.0,5,Central,Direct,1032000
5647,494.0,2023-01-23,248432.0,11,South,Agent,1199400
5651,495.0,2024-06-22,130354.0,14,East,Agent,1265800
5653,496.0,2022-01-24,55535.0,5,West,Agent,267000
5654,497.0,2023-03-25,17885.0,9,North,Direct,460700
5667,498.0,2022-02-12,137803.0,12,North,Broker,463100
5681,499.0,2020-07-29,105920.0,15,North,Agent,774300
5703,500.0,2020-03-26,195288.0,15,West,Online,817600
5706,501.0,2019-03-01,35334.0,7,West,Agent,602300
5727,502.0,2020-08-10,123280.0,5,South,Online,976800
5740,503.0,2021-05-06,69195.0,15,East,Broker,792300
5780,504.0,2022-08-07,157025.0,10,South,Broker,496200
5801,505.0,2020-05-14,318125.0,7,South,Bancassurance,1253200
5807,506.0,2021-10-12,564092.0,2,East,Agent,1493500
5812,507.0,2025-06-04,29078.0,11,East,Broker,1113900
5817,508.0,2020-01-30,25579.0,3,West,Broker,478000
5824,509.0,2024-11-10,77366.0,11,North,Online,794500
5825,510.0,2020-01-19,183517.0,14,Central,Direct,1050000
5826,511.0,2022-10-25,27989.0,9,West,Bancassurance,411500
5837,512.0,2019-06-28,299678.0,3,West,Direct,1183900
5855,513.0,2023-10-19,78090.0,7,South,Agent,714400
5882,514.0,2019-11-13,20093.0,2,South,Agent,637100
5910,515.0,2019-12-18,160821.0,2,South,Online,601200
5928,516.0,2020-04-28,46221.0,10,North,Agent,447400
5931,517.0,2019-07-01,81551.0,8,West,Agent,782600
5973,518.0,2022-01-21,172144.0,7,North,Agent,732600
5991,519.0,2021-03-30,36629.0,8,East,Broker,787200
6011,520.0,2024-05-27,93288.0,3,South,Bancassurance,1442800
6013,521.0,2021-02-16,138332.0,13,West,Bancassurance,487700
6026,522.0,2023-07-16,17809.0,7,North,Direct,662400
6030,523.0,2020-06-18,50633.0,2,West,Online,576900
6055,524.0,2022-08-07,159566.0,15,North,Online,634100
6085,525.0,2023-03-11,114891.0,13,South,Agent,3545200
6085,526.0,2023-04-11,522483.0,13,South,Agent,3545200
6093,527.0,2022-11-08,18832.0,15,Central,Agent,854900
6101,529.0,2024-01-23,379547.0,14,South,Online,434600
6102,530.0,2021-03-26,416360.0,0,South,Online,771800
6104,531.0,2021-03-24,302451.0,4,Central,Direct,1151700
6112,532.0,2019-12-01,64703.0,5,Central,Agent,334700
6124,533.0,2019-01-03,30406.0,15,East,Broker,376400
6130,534.0,2022-06-19,85701.0,14,South,Agent,717200
6178,535.0,2025-02-05,35419.0,11,South,Direct,459100
6179,536.0,2024-11-30,187615.0,10,South,Broker,757000
6181,537.0,2023-11-15,61278.0,11,North,Online,566000
6234,538.0,2019-11-20,39309.0,11,East,Agent,606600
6249,539.0,2022-04-12,243011.0,6,West,Agent,509200
6277,540.0,2023-07-28,40876.0,13,West,Agent,1064900
6286,541.0,2022-06-20,80174.0,15,East,Bancassurance,728900
6297,542.0,2024-04-25,99211.0,15,West,Agent,826000
6303,543.0,2025-04-21,53049.0,1,East,Agent,442100
6315,544.0,2020-12-09,82786.0,12,North,Agent,1818400
6348,546.0,2019-02-27,50202.0,9,West,Bancassurance,1254100
6358,547.0,2020-09-01,92964.0,10,South,Online,1362100
6369,548.0,2019-02-08,49590.0,9,North,Online,773000
6374,549.0,2018-12-29,18340.0,8,West,Broker,579400
6374,550.0,2018-02-15,56678.0,8,West,Broker,579400
6392,551.0,2019-11-22,180488.0,14,West,Direct,584000
6400,552.0,2019-07-10,56438.0,2,South,Bancassurance,508800
6416,553.0,2019-11-04,65511.0,7,East,Online,992700
6421,554.0,2022-07-01,124335.0,13,Central,Broker,941000
6423,555.0,2021-04-11,187714.0,3,North,Bancassurance,1171800
6436,556.0,2022-04-14,68202.0,7,North,Agent,507400
6444,557.0,2022-04-28,110045.0,0,East,Online,1083600
6451,558.0,2021-10-31,156641.0,1,North,Online,825100
6477,559.0,2021-08-24,63947.0,8,South,Agent,510900
6501,560.0,2024-07-23,286974.0,10,East,Broker,1326000
6504,561.0,2020-06-01,29589.0,9,East,Bancassurance,574300
6509,562.0,2022-11-13,22304.0,10,West,Direct,253300
6520,563.0,2024-10-09,26384.0,3,West,Agent,849600
6553,564.0,2021-02-19,24051.0,10,West,Agent,241700
6586,565.0,2024-06-06,104307.0,7,West,Online,758000
6588,566.0,2019-08-28,124115.0,7,Central,Agent,910300
6589,567.0,2021-03-24,32003.0,15,East,Agent,459900
6602,568.0,2019-03-12,137342.0,13,North,Online,1269900
6622,569.0,2021-09-05,29633.0,14,South,Broker,506800
6636,570.0,2019-03-05,7933.0,7,North,Agent,130600
6654,571.0,2020-10-26,44153.0,11,South,Direct,539600
6668,572.0,2021-05-31,52862.0,4,North,Online,235800
6669,573.0,2020-11-08,1627117.0,2,South,Direct,2360200
6711,574.0,2022-02-05,35866.0,3,West,Agent,329000
6718,575.0,2023-01-02,81426.0,0,Central,Online,1038700
6730,576.0,2019-09-20,431099.0,15,South,Direct,1125200
6734,577.0,2022-12-08,564596.0,7,North,Online,823900
6759,578.0,2023-09-22,23881.0,14,West,Agent,763000
6770,579.0,2024-05-17,40953.0,9,South,Agent,1750200
6773,580.0,2021-07-20,277337.0,1,North,Online,1173000
6775,581.0,2022-01-17,68066.0,12,West,Direct,718100
6777,583.0,2024-02-27,95002.0,10,West,Agent,697900
6777,582.0,2023-12-16,242499.0,10,West,Agent,697900
6787,584.0,2022-03-16,478313.0,8,Central,Agent,2220900
6790,585.0,2023-11-18,111202.0,4,West,Broker,948700
6806,586.0,2022-04-07,28041.0,7,South,Agent,196800
6807,587.0,2023-02-19,31292.0,8,Central,Agent,426200
6809,588.0,2023-12-15,196552.0,15,South,Broker,1160700
6812,589.0,2020-11-11,35013.0,7,West,Direct,607600
6815,590.0,2020-03-10,10529.0,12,North,Online,348500
6832,591.0,2023-04-03,40408.0,12,North,Bancassurance,744300
6838,592.0,2024-10-10,31052.0,11,West,Agent,950800
6848,593.0,2019-01-05,173779.0,5,South,Agent,482500
6877,594.0,2022-01-26,82632.0,7,South,Bancassurance,343200
6878,595.0,2022-05-07,38366.0,13,West,Agent,1558800
6881,596.0,2024-08-18,286952.0,4,South,Direct,1053900
6894,597.0,2023-12-03,385745.0,5,East,Direct,870600
6898,598.0,2018-07-09,21582.0,7,South,Broker,298100
6926,599.0,2020-07-06,300113.0,4,Central,Online,622900
6936,600.0,2024-01-11,130641.0,5,South,Broker,976000
6950,601.0,2022-05-06,8683.0,13,South,Agent,315400
6952,602.0,2024-10-08,66115.0,12,North,Broker,522600
6981,603.0,2020-07-12,81503.0,3,North,Direct,643100
6985,604.0,2020-07-20,42669.0,5,East,Online,855800
7008,605.0,2021-04-16,165815.0,13,Central,Online,961200
7019,607.0,2020-06-29,32532.0,15,South,Agent,849600
7019,606.0,2019-12-31,183011.0,15,South,Agent,849600
7020,608.0,2024-07-19,8348.0,1,Central,Broker,604600
7062,609.0,2022-11-20,85934.0,15,East,Agent,1946500
7080,610.0,2021-02-13,33022.0,4,East,Broker,1414300
7082,611.0,2020-06-07,154025.0,8,West,Direct,1212100
7088,612.0,2025-02-17,107994.0,13,West,Direct,698400
7098,613.0,2023-10-07,86380.0,8,Central,Broker,1217900
7104,614.0,2022-09-14,29661.0,12,West,Agent,379200
7109,615.0,2023-11-11,152750.0,2,West,Agent,302400
7115,616.0,2018-04-09,92212.0,2,East,Agent,552400
7133,617.0,2020-08-18,196273.0,3,West,Broker,435800
7148,618.0,2023-06-09,124967.0,15,Central,Bancassurance,569900
7153,619.0,2020-03-27,50924.0,0,South,Broker,337700
7157,620.0,2024-08-22,94735.0,14,South,Agent,558300
7158,621.0,2020-06-24,33640.0,10,South,Agent,235100
7206,622.0,2020-12-12,72483.0,4,West,Agent,868500
7218,623.0,2022-09-24,221639.0,6,Central,Agent,463300
7220,624.0,2023-08-01,70172.0,7,South,Agent,266200
7226,625.0,2018-07-13,304692.0,5,North,Agent,1149600
7273,626.0,2022-04-19,95260.0,8,East,Broker,1164200
7305,627.0,2023-05-22,50396.0,0,West,Agent,326200
7309,628.0,2021-03-16,110560.0,7,East,Online,556600
7311,629.0,2020-02-15,36040.0,1,West,Broker,551700
7339,630.0,2021-04-22,210341.0,11,South,Broker,1366700
7342,632.0,2020-10-12,216419.0,7,North,Online,2097000
7344,633.0,2020-06-21,126398.0,7,East,Online,741800
7352,634.0,2020-06-07,11454.0,1,North,Agent,789600
7356,635.0,2020-09-02,14385.0,2,West,Agent,506600
7385,637.0,2019-05-11,125729.0,15,North,Agent,682800
7411,638.0,2018-12-23,41991.0,5,East,Agent,243800
7414,639.0,2019-04-17,112238.0,7,South,Online,801400
7417,640.0,2023-08-05,172656.0,14,East,Agent,985500
7423,641.0,2021-05-13,75222.0,15,North,Bancassurance,1314000
7441,642.0,2022-07-24,106968.0,2,North,Online,650500
7450,643.0,2024-12-23,32793.0,13,North,Agent,396900
7450,644.0,2024-08-25,20699.0,13,North,Agent,396900
7454,645.0,2023-03-20,62979.0,4,North,Bancassurance,1609700
7466,646.0,2022-09-25,150109.0,0,West,Bancassurance,432200
7474,647.0,2022-05-31,65650.0,14,West,Agent,1296100
7475,648.0,2023-04-14,36019.0,8,South,Online,774800
7481,649.0,2020-11-06,157579.0,3,East,Broker,642800
7494,650.0,2020-02-08,81683.0,5,North,Agent,694300
7519,651.0,2023-07-08,98908.0,12,West,Bancassurance,1056400
7533,652.0,2022-12-31,31876.0,12,South,Agent,1924500
7550,653.0,2018-07-23,35270.0,11,West,Agent,1300900
7550,654.0,2018-08-15,100251.0,11,West,Agent,1300900
7558,655.0,2018-07-17,99283.0,7,North,Direct,1204300
7567,656.0,2019-05-13,64350.0,14,Central,Agent,1141700
7583,657.0,2021-05-29,204220.0,14,North,Agent,1061500
7597,658.0,2019-03-01,214877.0,7,South,Agent,1551700
7599,659.0,2024-03-17,234821.0,3,North,Agent,2100000
7606,660.0,2023-04-06,245900.0,10,North,Direct,2130800
7659,661.0,2021-05-28,593630.0,4,West,Broker,1359000
7664,662.0,2019-09-21,160260.0,9,North,Direct,283700
7674,664.0,2022-03-03,36295.0,13,East,Agent,1160000
7681,665.0,2019-04-29,89821.0,6,North,Online,630200
7693,666.0,2019-03-17,30458.0,14,South,Bancassurance,349100
7717,667.0,2023-06-29,14516.0,9,East,Agent,614300
7735,668.0,2024-12-07,109908.0,14,West,Agent,1037200
7751,669.0,2020-07-11,156237.0,13,South,Agent,445800
7751,670.0,2020-08-05,34175.0,13,South,Agent,445800
7774,671.0,2018-06-12,47298.0,7,Central,Agent,634300
7795,672.0,2021-06-01,39373.0,14,North,Online,366900
7809,673.0,2020-01-01,70612.0,13,Central,Direct,571700
7810,674.0,2018-12-21,66356.0,15,South,Online,847600
7857,675.0,2019-10-24,261109.0,14,North,Agent,1811300
7877,676.0,2021-12-13,60814.0,2,East,Broker,1197800
7893,677.0,2021-08-24,236268.0,3,East,Agent,957400
7923,678.0,2023-02-09,25604.0,15,South,Broker,1278300
7926,679.0,2024-09-17,111218.0,0,South,Online,981800
7954,680.0,2019-07-16,27610.0,10,South,Agent,701000
7970,681.0,2019-01-21,18527.0,3,West,Agent,233000
7981,682.0,2021-11-05,157051.0,9,North,Broker,995400
7988,683.0,2023-01-08,38775.0,1,East,Agent,870900
8013,684.0,2022-06-12,48360.0,14,West,Online,556200
8027,685.0,2024-10-29,49067.0,11,South,Online,761600
8033,686.0,2024-07-05,99988.0,8,North,Broker,1668500
8059,687.0,2023-01-10,37093.0,12,East,Agent,573000
8095,688.0,2021-10-01,442938.0,11,South,Agent,1405700
8131,689.0,2020-11-06,42453.0,8,North,Agent,807300
8132,690.0,2021-08-02,31118.0,15,East,Agent,704000
8132,691.0,2021-06-20,44229.0,15,East,Agent,704000
8163,692.0,2023-07-11,22241.0,12,North,Online,483600
8167,693.0,2024-02-09,58850.0,7,North,Broker,747900
8174,694.0,2025-02-05,248585.0,1,East,Online,569900
8183,695.0,2025-01-11,1008594.0,13,West,Agent,1126700
8186,696.0,2018-12-01,125914.0,11,West,Online,750200
8206,697.0,2019-09-29,46092.0,13,North,Online,698700
8219,698.0,2023-08-04,151158.0,8,Central,Agent,566100
8223,699.0,2023-06-02,246031.0,7,West,Broker,702700
8226,700.0,2023-04-23,31048.0,0,South,Direct,980000
8241,701.0,2025-04-29,69141.0,10,West,Agent,1104300
8245,702.0,2019-10-06,230209.0,4,Central,Online,1113800
8250,703.0,2021-12-18,131283.0,3,East,Agent,509100
8258,704.0,2019-09-02,184808.0,11,North,Broker,818100
8280,705.0,2022-05-24,111216.0,0,South,Agent,572600
8283,706.0,2023-02-23,96775.0,13,North,Bancassurance,750200
8300,707.0,2019-07-03,18630.0,3,South,Broker,300900
8328,708.0,2020-06-12,114668.0,6,Central,Online,1501400
8368,709.0,2023-10-09,447564.0,11,Central,Broker,2228600
8371,710.0,2024-07-23,65726.0,14,West,Agent,466700
8385,711.0,2024-02-05,5668.0,9,North,Agent,432900
8388,712.0,2024-02-27,76706.0,12,West,Agent,1413100
8390,713.0,2021-08-13,204121.0,4,South,Agent,651400
8393,714.0,2020-02-01,50385.0,12,North,Bancassurance,1083900
8397,715.0,2020-07-18,73964.0,7,Central,Agent,697600
8404,716.0,2025-09-19,62628.0,14,West,Online,494900
8419,717.0,2018-04-21,136845.0,8,West,Agent,549000
8424,718.0,2019-12-05,281712.0,12,West,Agent,1082600
8434,719.0,2024-05-23,46388.0,14,South,Broker,266500
8452,720.0,2018-08-24,190767.0,15,Central,Agent,861400
8464,721.0,2018-09-28,22742.0,0,East,Online,545100
8479,722.0,2024-12-06,228707.0,11,South,Agent,1373200
8539,723.0,2019-02-02,82441.0,14,Central,Agent,1443500
8550,724.0,2019-09-12,63105.0,12,East,Online,1285800
8554,725.0,2020-03-01,28383.0,10,West,Agent,1152100
8556,726.0,2025-03-23,103834.0,9,West,Bancassurance,562800
8570,727.0,2024-12-16,37717.0,2,East,Broker,314700
8584,728.0,2020-05-31,53334.0,3,West,Agent,660800
8601,729.0,2023-07-14,53013.0,15,Central,Online,609800
8601,730.0,2023-06-07,55195.0,15,Central,Online,609800
8603,731.0,2019-02-18,62118.0,12,North,Agent,835400
8608,732.0,2025-03-27,29683.0,4,West,Direct,786600
8618,733.0,2021-07-06,53989.0,1,East,Broker,666500
8636,734.0,2020-06-11,70924.0,10,South,Online,935600
8653,735.0,2020-11-22,523520.0,6,South,Broker,957400
8654,736.0,2018-08-02,41859.0,13,Central,Agent,1269600
8686,737.0,2021-08-18,22050.0,5,North,Agent,404000
8704,738.0,2019-10-26,275631.0,2,North,Agent,829200
8714,739.0,2023-03-17,19202.0,11,North,Agent,892600
8715,740.0,2021-08-18,611190.0,10,East,Agent,679100
8720,741.0,2020-04-30,143062.0,15,East,Online,527900
8724,742.0,2024-11-14,8972.0,15,North,Agent,388200
8756,743.0,2023-09-25,16363.0,6,North,Agent,510500
8762,744.0,2020-05-23,51310.0,3,Central,Online,879000
8783,745.0,2021-07-20,138714.0,14,South,Bancassurance,759600
8812,746.0,2021-08-13,117435.0,6,South,Online,609600
8842,747.0,2025-06-27,97028.0,14,North,Agent,882400
8877,748.0,2022-04-20,282203.0,11,West,Agent,1011400
8889,749.0,2023-04-10,955039.0,10,South,Agent,1840300
8892,750.0,2021-05-21,77305.0,9,South,Online,1420600
8906,751.0,2025-09-16,36840.0,2,North,Agent,913900
8913,752.0,2019-05-03,71441.0,0,North,Agent,880000
8913,753.0,2019-09-16,187760.0,0,North,Agent,880000
8927,754.0,2024-05-31,123093.0,3,East,Direct,681600
8930,755.0,2023-11-14,34125.0,5,West,Agent,869500
8933,756.0,2024-04-09,108719.0,11,West,Direct,602300
8941,757.0,2021-08-21,32645.0,11,West,Agent,1123900
8951,758.0,2025-08-11,124952.0,11,East,Agent,1059700
8978,759.0,2019-11-03,157721.0,15,South,Agent,2048900
8979,760.0,2019-08-10,39493.0,11,West,Agent,565700
8997,761.0,2024-03-20,107634.0,13,North,Online,896700
9044,762.0,2020-03-23,178433.0,2,West,Agent,993300
9066,763.0,2018-04-27,53223.0,15,East,Bancassurance,835300
9083,764.0,2022-09-16,24422.0,15,West,Online,604400
9086,765.0,2019-05-04,64845.0,8,South,Agent,1293700
9099,766.0,2021-06-05,164309.0,7,South,Agent,719400
9100,767.0,2019-12-17,80392.0,4,North,Direct,1411900
9122,768.0,2021-05-19,14217.0,5,North,Agent,436100
9125,769.0,2020-03-14,58861.0,7,North,Agent,561500
9133,770.0,2018-12-20,186004.0,8,North,Agent,479400
9141,771.0,2018-11-19,47154.0,1,North,Broker,737400
9143,772.0,2023-05-25,12852.0,11,South,Direct,571600
9143,773.0,2023-06-18,68621.0,11,South,Direct,571600
9155,774.0,2024-01-10,62220.0,3,North,Agent,527800
9157,775.0,2023-07-09,65085.0,13,North,Online,323600
9165,776.0,2024-09-23,106482.0,12,West,Direct,731200
9185,777.0,2021-05-07,9943.0,0,West,Agent,873200
9192,778.0,2021-07-16,51697.0,8,North,Agent,1029800
9194,779.0,2021-02-07,37624.0,6,West,Agent,741700
9246,780.0,2024-08-08,114048.0,2,Central,Broker,2217500
9248,781.0,2020-09-16,12492.0,11,Central,Agent,344000
9255,782.0,2019-11-02,153884.0,10,East,Online,1120000
9256,783.0,2020-07-09,78935.0,11,South,Online,547800
9267,784.0,2019-03-29,156096.0,15,East,Online,986800
9288,785.0,2019-08-21,48132.0,14,West,Broker,382800
9297,786.0,2020-05-08,46402.0,13,Central,Broker,648600
9306,787.0,2021-11-17,185718.0,13,North,Bancassurance,642100
9324,789.0,2021-05-02,15561.0,15,North,Agent,482400
9329,790.0,2021-10-09,56562.0,14,West,Agent,880400
9345,791.0,2024-10-16,150736.0,11,Central,Bancassurance,610000
9356,792.0,2022-03-24,287071.0,8,East,Broker,1202400
9363,793.0,2024-10-03,314448.0,10,South,Direct,634800
9389,794.0,2020-12-13,116593.0,1,North,Online,1572600
9397,795.0,2021-11-09,24282.0,12,Central,Agent,427900
9397,796.0,2021-12-30,26886.0,12,Central,Agent,427900
9414,797.0,2024-08-15,8988.0,9,West,Online,516300
9419,798.0,2021-10-10,656533.0,3,North,Agent,1367900
9449,799.0,2021-07-06,154991.0,0,West,Agent,636700
9468,800.0,2019-03-26,26394.0,2,East,Direct,441800
9475,801.0,2019-09-16,261348.0,13,West,Agent,1293500
9483,802.0,2019-07-01,79497.0,6,North,Agent,501200
9498,803.0,2020-06-21,27264.0,8,West,Agent,530100
9503,804.0,2024-10-05,65573.0,2,West,Direct,1361500
9529,805.0,2021-08-25,15472.0,11,South,Agent,132900
9536,806.0,2023-06-14,22101.0,2,West,Broker,1562100
9538,807.0,2021-02-10,45940.0,5,South,Broker,571200
9541,808.0,2024-05-08,47703.0,15,East,Online,868000
9551,809.0,2025-10-18,40179.0,5,East,Online,520200
9587,810.0,2020-03-13,67991.0,14,West,Agent,603700
9633,811.0,2024-12-03,55708.0,6,West,Broker,1100000
9634,812.0,2023-01-18,175952.0,11,West,Broker,1864900
9639,813.0,2022-02-12,119546.0,14,East,Direct,1864600
9648,814.0,2023-03-07,39358.0,13,North,Agent,562700
9686,815.0,2020-08-26,129035.0,9,East,Agent,569000
9688,816.0,2024-01-14,37357.0,12,South,Agent,615300
9703,817.0,2022-08-27,61818.0,10,Central,Online,583000
9715,818.0,2025-01-23,73199.0,9,South,Direct,354200
9735,819.0,2020-06-15,19239.0,13,West,Broker,485200
9756,820.0,2019-12-03,57099.0,1,East,Online,675300
9767,821.0,2021-10-17,61668.0,5,North,Agent,387200
9772,822.0,2019-04-19,78386.0,3,South,Online,409200
9777,823.0,2023-01-31,43516.0,5,West,Online,260800
9855,824.0,2019-03-03,17142.0,0,East,Agent,816500
9859,826.0,2024-06-21,188504.0,9,North,Broker,777000
9859,825.0,2023-11-03,132966.0,9,North,Broker,777000
9880,827.0,2022-08-16,19674.0,0,West,Broker,402400
9880,828.0,2022-03-28,83558.0,0,West,Broker,402400
9887,829.0,2019-12-17,85136.0,2,West,Direct,728500
9912,831.0,2022-03-27,321020.0,8,Central,Bancassurance,575000
9912,830.0,2022-10-24,52853.0,8,Central,Bancassurance,575000
9964,832.0,2022-08-08,13895.0,8,West,Broker,433300
9974,833.0,2021-07-21,278250.0,15,West,Online,928800
9999,834.0,2018-09-22,27695.0,8,East,Bancassurance,556700
10003,835.0,2022-11-04,197872.0,13,North,Online,1718600
10003,836.0,2022-07-25,41250.0,13,North,Online,1718600
10006,837.0,2019-03-22,137189.0,5,West,Agent,910800
10016,838.0,2020-01-11,17335.0,5,East,Agent,418600
10018,839.0,2024-07-16,19888.0,0,West,Online,1371100
10019,840.0,2022-01-09,72295.0,12,South,Bancassurance,1788400
10024,841.0,2020-03-06,52989.0,6,South,Direct,499900
10033,842.0,2022-06-08,142235.0,6,North,Online,1138300
10035,843.0,2020-02-27,113240.0,5,North,Broker,597300
10035,844.0,2020-06-18,22039.0,5,North,Broker,597300
10040,845.0,2024-05-31,64673.0,11,South,Agent,736900
10057,846.0,2025-03-14,15822.0,2,East,Direct,602700
10073,847.0,2021-02-04,51101.0,13,West,Agent,544900
10073,848.0,2021-03-04,24648.0,13,West,Agent,544900
10091,849.0,2022-05-16,253202.0,8,South,Agent,1296600
10100,850.0,2023-02-03,34074.0,14,North,Agent,561300
10129,851.0,2020-06-05,82509.0,7,Central,Agent,538300
10140,852.0,2023-11-09,148532.0,7,East,Online,789500
10142,853.0,2020-02-21,42219.0,10,North,Broker,363400
10144,854.0,2019-03-16,317653.0,15,East,Agent,1023100
10146,855.0,2019-08-28,98856.0,6,South,Online,955100
10148,856.0,2023-05-07,173061.0,0,East,Agent,669100
10179,857.0,2019-03-27,92046.0,11,North,Direct,1819900
10184,858.0,2021-08-09,41281.0,0,East,Agent,583900
10191,859.0,2020-10-30,13369.0,13,South,Online,612400
10200,860.0,2019-07-26,147390.0,11,North,Agent,464100
10216,861.0,2023-12-15,56026.0,13,East,Agent,312100
10217,862.0,2018-10-27,32202.0,11,South,Broker,427500
10220,863.0,2020-12-25,28992.0,14,West,Agent,455600
