policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year
5354,466.0,1.0,1,15,West,Agent,380100,2018
5369,467.0,0.8870636550308009,1,0,Central,Online,419500,2019
5384,468.0,0.9500342231348392,1,3,North,Agent,516900,2021
5386,469.0,1.0,1,5,Central,Agent,490100,2020
5398,471.0,0.9664613278576316,2,9,East,Bancassurance,716500,2023
5398,470.0,0.9664613278576316,2,9,East,Bancassurance,716500,2023
5402,472.0,0.8569472963723477,1,13,South,Broker,760300,2022
5403,473.0,0.9801505817932924,1,8,South,Agent,816600,2020
5434,474.0,0.9637234770704995,1,8,South,Agent,814800,2018
5455,475.0,0.892539356605065,1,13,West,Broker,333600,2021
5457,476.0,1.0,1,11,North,Broker,1530300,2018
5468,477.0,0.865160848733744,1,9,South,Broker,304500,2023
5510,478.0,1.0,1,13,East,Agent,755100,2019
5527,479.0,1.0,1,11,South,Direct,450100,2021
5538,480.0,0.9336071184120466,1,5,South,Direct,383900,2021
5561,481.0,0.8870636550308009,2,9,South,Broker,484100,2023
5561,482.0,0.8870636550308009,2,9,South,Broker,484100,2023
5571,483.0,0.8295687885010267,1,5,South,Online,287400,2020
5581,484.0,0.8295687885010267,1,12,East,Agent,517900,2019
5602,485.0,0.865160848733744,1,10,South,Agent,613100,2018
5604,486.0,1.0,1,7,West,Direct,2159700,2020
5616,487.0,0.969199178644764,2,12,South,Direct,1740300,2021
5616,488.0,0.969199178644764,2,12,South,Direct,1740300,2021
5627,489.0,1.0,1,10,West,Agent,389900,2021
5629,490.0,1.0,1,10,North,Agent,364600,2018
5636,491.0,0.9363449691991786,1,9,West,Agent,464500,2020
5641,492.0,0.8706365503080082,1,1,South,Agent,569100,2020
5645,493.0,0.865160848733744,1,5,Central,Direct,1032000,2020
5647,494.0,1.0,1,11,South,Agent,1199400,2022
5651,495.0,1.0,1,14,East,Agent,1265800,2024
5653,496.0,1.0,1,5,West,Agent,267000,2021
5654,497.0,0.944558521560575,1,9,North,Direct,460700,2022
5667,498.0,0.974674880219028,1,12,North,Broker,463100,2021
5681,499.0,1.0,1,15,North,Agent,774300,2020
5703,500.0,0.9007529089664612,1,15,West,Online,817600,2019
5706,501.0,1.0,1,7,West,Agent,602300,2018
5727,502.0,0.8514715947980835,1,5,South,Online,976800,2020
5740,503.0,0.8870636550308009,1,15,East,Broker,792300,2021
5780,504.0,0.947296372347707,1,10,South,Broker,496200,2021
5801,505.0,1.0,1,7,South,Bancassurance,1253200,2019
5807,506.0,0.8268309377138946,1,2,East,Agent,1493500,2021
5812,507.0,0.9774127310061602,1,11,East,Broker,1113900,2024
5817,508.0,0.9965776865160848,1,3,West,Broker,478000,2019
5824,509.0,0.9418206707734428,1,11,North,Online,794500,2024
5825,510.0,0.9555099247091032,1,14,Central,Direct,1050000,2019
5826,511.0,0.9911019849418208,1,9,West,Bancassurance,411500,2022
5837,512.0,1.0,1,3,West,Direct,1183900,2018
5855,513.0,0.999315537303217,1,7,South,Agent,714400,2023
5882,514.0,0.9007529089664612,1,2,South,Agent,637100,2019
5910,515.0,1.0,1,2,South,Online,601200,2019
5928,516.0,1.0,1,10,North,Agent,447400,2019
5931,517.0,0.8514715947980835,1,8,West,Agent,782600,2018
5973,518.0,0.8733744010951403,1,7,North,Agent,732600,2021
5991,519.0,0.9253935660506504,1,8,East,Broker,787200,2021
6011,520.0,1.0,1,3,South,Bancassurance,1442800,2024
6013,521.0,0.917180013689254,1,13,West,Bancassurance,487700,2020
6026,522.0,0.9609856262833676,1,7,North,Direct,662400,2023
6030,523.0,0.8459958932238193,1,2,West,Online,576900,2020
6055,524.0,0.9308692676249144,1,15,North,Online,634100,2022
6085,525.0,0.8980150581793293,2,13,South,Agent,3545200,2022
6085,526.0,0.8980150581793293,2,13,South,Agent,3545200,2022
6093,527.0,1.0,1,15,Central,Agent,854900,2022
6101,529.0,0.9418206707734428,1,14,South,Online,434600,2023
6102,530.0,1.0,1,0,South,Online,771800,2020
6104,531.0,1.0,1,4,Central,Direct,1151700,2021
6112,532.0,1.0,1,5,Central,Agent,334700,2018
6124,533.0,1.0,1,15,East,Broker,376400,2018
6130,534.0,0.8624229979466119,1,14,South,Agent,717200,2021
6178,535.0,1.0,1,11,South,Direct,459100,2024
6179,536.0,1.0,1,10,South,Broker,757000,2024
6181,537.0,0.9007529089664612,1,11,North,Online,566000,2023
6234,538.0,0.8788501026694046,1,11,East,Agent,606600,2019
6249,539.0,1.0,1,6,West,Agent,509200,2021
6277,540.0,1.0,1,13,West,Agent,1064900,2023
6286,541.0,0.8898015058179329,1,15,East,Bancassurance,728900,2022
6297,542.0,1.0,1,15,West,Agent,826000,2023
6303,543.0,0.8542094455852156,1,1,East,Agent,442100,2024
6315,544.0,0.840520191649555,1,12,North,Agent,1818400,2020
6348,546.0,1.0,1,9,West,Bancassurance,1254100,2018
6358,547.0,0.9828884325804244,1,10,South,Online,1362100,2019
6369,548.0,0.8761122518822724,1,9,North,Online,773000,2018
6374,549.0,1.0,2,8,West,Broker,579400,2018
6374,550.0,1.0,2,8,West,Broker,579400,2018
6392,551.0,0.8898015058179329,1,14,West,Direct,584000,2019
6400,552.0,1.0,1,2,South,Bancassurance,508800,2019
6416,553.0,1.0,1,7,East,Online,992700,2019
6421,554.0,0.8706365503080082,1,13,Central,Broker,941000,2022
6423,555.0,0.9034907597535934,1,3,North,Bancassurance,1171800,2020
6436,556.0,1.0,1,7,North,Agent,507400,2021
6444,557.0,1.0,1,0,East,Online,1083600,2021
6451,558.0,0.947296372347707,1,1,North,Online,825100,2021
6477,559.0,1.0,1,8,South,Agent,510900,2021
6501,560.0,0.9856262833675564,1,10,East,Broker,1326000,2024
6504,561.0,0.9582477754962354,1,9,East,Bancassurance,574300,2019
6509,562.0,0.8952772073921971,1,10,West,Direct,253300,2022
6520,563.0,0.974674880219028,1,3,West,Agent,849600,2024
6553,564.0,1.0,1,10,West,Agent,241700,2020
6586,565.0,1.0,1,7,West,Online,758000,2023
6588,566.0,0.8733744010951403,1,7,Central,Agent,910300,2019
6589,567.0,0.9609856262833676,1,15,East,Agent,459900,2020
6602,568.0,1.0,1,13,North,Online,1269900,2018
6622,569.0,1.0,1,14,South,Broker,506800,2020
6636,570.0,0.9637234770704995,1,7,North,Agent,130600,2018
6654,571.0,1.0,1,11,South,Direct,539600,2020
6668,572.0,0.8952772073921971,1,4,North,Online,235800,2021
6669,573.0,0.999315537303217,1,2,South,Direct,2360200,2020
6711,574.0,0.9637234770704995,1,3,West,Agent,329000,2021
6718,575.0,1.0,1,0,Central,Online,1038700,2022
6730,576.0,0.9527720739219712,1,15,South,Direct,1125200,2019
6734,577.0,0.8678986995208761,1,7,North,Online,823900,2022
6759,578.0,1.0,1,14,West,Agent,763000,2023
6770,579.0,0.971937029431896,1,9,South,Agent,1750200,2023
6773,580.0,1.0,1,1,North,Online,1173000,2020
6775,581.0,0.9883641341546886,1,12,West,Direct,718100,2021
6777,583.0,0.9637234770704995,2,10,West,Agent,697900,2023
6777,582.0,0.9637234770704995,2,10,West,Agent,697900,2023
6787,584.0,1.0,1,8,Central,Agent,2220900,2021
6790,585.0,0.9117043121149896,1,4,West,Broker,948700,2023
6806,586.0,1.0,1,7,South,Agent,196800,2021
6807,587.0,0.9007529089664612,1,8,Central,Agent,426200,2022
6809,588.0,1.0,1,15,South,Broker,1160700,2023
6812,589.0,0.8898015058179329,1,7,West,Direct,607600,2020
6815,590.0,0.8843258042436687,1,12,North,Online,348500,2019
6832,591.0,1.0,1,12,North,Bancassurance,744300,2023
6838,592.0,0.8788501026694046,1,11,West,Agent,950800,2024
6848,593.0,0.9883641341546886,1,5,South,Agent,482500,2018
6877,594.0,0.8487337440109514,1,7,South,Bancassurance,343200,2021
6878,595.0,0.944558521560575,1,13,West,Agent,1558800,2021
6881,596.0,0.865160848733744,1,4,South,Direct,1053900,2023
6894,597.0,1.0,1,5,East,Direct,870600,2023
6898,598.0,0.8843258042436687,1,7,South,Broker,298100,2018
6926,599.0,0.8295687885010267,1,4,Central,Online,622900,2020
6936,600.0,0.8240930869267625,1,5,South,Broker,976000,2023
6950,601.0,0.9555099247091032,1,13,South,Agent,315400,2021
6952,602.0,1.0,1,12,North,Broker,522600,2024
6981,603.0,0.9089664613278576,1,3,North,Direct,643100,2020
6985,604.0,0.9308692676249144,1,5,East,Online,855800,2020
7008,605.0,0.8788501026694046,1,13,Central,Online,961200,2020
7019,607.0,0.971937029431896,2,15,South,Agent,849600,2019
7019,606.0,0.971937029431896,2,15,South,Agent,849600,2019
7020,608.0,0.9527720739219712,1,1,Central,Broker,604600,2023
7062,609.0,1.0,1,15,East,Agent,1946500,2022
7080,610.0,0.9007529089664612,1,4,East,Broker,1414300,2020
7082,611.0,0.8624229979466119,1,8,West,Direct,1212100,2020
7088,612.0,1.0,1,13,West,Direct,698400,2024
7098,613.0,0.999315537303217,1,8,Central,Broker,1217900,2023
7104,614.0,1.0,1,12,West,Agent,379200,2021
7109,615.0,0.865160848733744,1,2,West,Agent,302400,2023
7115,616.0,0.8514715947980835,1,2,East,Agent,552400,2018
7133,617.0,0.8542094455852156,1,3,West,Broker,435800,2020
7148,618.0,0.9281314168377824,1,15,Central,Bancassurance,569900,2022
7153,619.0,1.0,1,0,South,Broker,337700,2019
7157,620.0,0.9938398357289528,1,14,South,Agent,558300,2024
7158,621.0,0.9500342231348392,1,10,South,Agent,235100,2019
7206,622.0,0.8432580424366872,1,4,West,Agent,868500,2020
7218,623.0,1.0,1,6,Central,Agent,463300,2021
7220,624.0,1.0,1,7,South,Agent,266200,2023
7226,625.0,0.8240930869267625,1,5,North,Agent,1149600,2018
7273,626.0,0.974674880219028,1,8,East,Broker,1164200,2021
7305,627.0,0.8295687885010267,1,0,West,Agent,326200,2023
7309,628.0,0.9965776865160848,1,7,East,Online,556600,2021
7311,629.0,1.0,1,1,West,Broker,551700,2019
7339,630.0,0.922655715263518,1,11,South,Broker,1366700,2020
7342,632.0,1.0,1,7,North,Online,2097000,2019
7344,633.0,0.8240930869267625,1,7,East,Online,741800,2019
7352,634.0,1.0,1,1,North,Agent,789600,2020
7356,635.0,1.0,1,2,West,Agent,506600,2019
7385,637.0,0.8542094455852156,1,15,North,Agent,682800,2018
7411,638.0,0.8843258042436687,1,5,East,Agent,243800,2018
7414,639.0,1.0,1,7,South,Online,801400,2018
7417,640.0,1.0,1,14,East,Agent,985500,2022
7423,641.0,0.947296372347707,1,15,North,Bancassurance,1314000,2020
7441,642.0,0.8596851471594799,1,2,North,Online,650500,2022
7450,643.0,1.0,2,13,North,Agent,396900,2024
7450,644.0,1.0,2,13,North,Agent,396900,2024
7454,645.0,0.9609856262833676,1,4,North,Bancassurance,1609700,2023
7466,646.0,0.8432580424366872,1,0,West,Bancassurance,432200,2022
7474,647.0,0.8898015058179329,1,14,West,Agent,1296100,2021
7475,648.0,1.0,1,8,South,Online,774800,2023
7481,649.0,0.9062286105407256,1,3,East,Broker,642800,2020
7494,650.0,0.8678986995208761,1,5,North,Agent,694300,2020
7519,651.0,0.9856262833675564,1,12,West,Bancassurance,1056400,2022
7533,652.0,0.9609856262833676,1,12,South,Agent,1924500,2022
7550,653.0,1.0,2,11,West,Agent,1300900,2018
7550,654.0,1.0,2,11,West,Agent,1300900,2018
7558,655.0,0.947296372347707,1,7,North,Direct,1204300,2018
7567,656.0,1.0,1,14,Central,Agent,1141700,2019
7583,657.0,1.0,1,14,North,Agent,1061500,2020
7597,658.0,1.0,1,7,South,Agent,1551700,2018
7599,659.0,1.0,1,3,North,Agent,2100000,2023
7606,660.0,0.9363449691991786,1,10,North,Direct,2130800,2022
7659,661.0,0.947296372347707,1,4,West,Broker,1359000,2020
7664,662.0,0.971937029431896,1,9,North,Direct,283700,2019
7674,664.0,1.0,1,13,East,Agent,1160000,2021
7681,665.0,1.0,1,6,North,Online,630200,2018
7693,666.0,0.8788501026694046,1,14,South,Bancassurance,349100,2018
7717,667.0,1.0,1,9,East,Agent,614300,2023
7735,668.0,0.922655715263518,1,14,West,Agent,1037200,2024
7751,669.0,0.8952772073921971,2,13,South,Agent,445800,2020
7751,670.0,0.8952772073921971,2,13,South,Agent,445800,2020
7774,671.0,1.0,1,7,Central,Agent,634300,2018
7795,672.0,0.9062286105407256,1,14,North,Online,366900,2021
7809,673.0,0.9089664613278576,1,13,Central,Direct,571700,2019
7810,674.0,0.917180013689254,1,15,South,Online,847600,2018
7857,675.0,0.9253935660506504,1,14,North,Agent,1811300,2019
7877,676.0,0.922655715263518,1,2,East,Broker,1197800,2021
7893,677.0,1.0,1,3,East,Agent,957400,2020
7923,678.0,0.9883641341546886,1,15,South,Broker,1278300,2022
7926,679.0,1.0,1,0,South,Online,981800,2023
7954,680.0,1.0,1,10,South,Agent,701000,2019
7970,681.0,0.8459958932238193,1,3,West,Agent,233000,2018
7981,682.0,0.8870636550308009,1,9,North,Broker,995400,2021
7988,683.0,0.8898015058179329,1,1,East,Agent,870900,2022
8013,684.0,0.9883641341546886,1,14,West,Online,556200,2022
8027,685.0,0.892539356605065,1,11,South,Online,761600,2024
8033,686.0,1.0,1,8,North,Broker,1668500,2023
8059,687.0,1.0,1,12,East,Agent,573000,2022
8095,688.0,0.9363449691991786,1,11,South,Agent,1405700,2021
8131,689.0,0.9336071184120466,1,8,North,Agent,807300,2020
8132,690.0,0.865160848733744,2,15,East,Agent,704000,2020
8132,691.0,0.865160848733744,2,15,East,Agent,704000,2020
8163,692.0,0.974674880219028,1,12,North,Online,483600,2022
8167,693.0,0.9856262833675564,1,7,North,Broker,747900,2023
8174,694.0,1.0,1,1,East,Online,569900,2024
8183,695.0,0.9336071184120466,1,13,West,Agent,1126700,2024
8186,696.0,1.0,1,11,West,Online,750200,2018
8206,697.0,0.9062286105407256,1,13,North,Online,698700,2019
8219,698.0,0.914442162902122,1,8,Central,Agent,566100,2022
8223,699.0,0.8268309377138946,1,7,West,Broker,702700,2023
8226,700.0,0.8733744010951403,1,0,South,Direct,980000,2022
8241,701.0,0.9965776865160848,1,10,West,Agent,1104300,2024
8245,702.0,0.8596851471594799,1,4,Central,Online,1113800,2019
8250,703.0,0.999315537303217,1,3,East,Agent,509100,2021
8258,704.0,0.9883641341546886,1,11,North,Broker,818100,2019
8280,705.0,0.9555099247091032,1,0,South,Agent,572600,2021
8283,706.0,1.0,1,13,North,Bancassurance,750200,2022
8300,707.0,0.8678986995208761,1,3,South,Broker,300900,2019
8328,708.0,1.0,1,6,Central,Online,1501400,2019
8368,709.0,0.8295687885010267,1,11,Central,Broker,2228600,2023
8371,710.0,0.8952772073921971,1,14,West,Agent,466700,2024
8385,711.0,1.0,1,9,North,Agent,432900,2023
8388,712.0,0.8350444900752909,1,12,West,Agent,1413100,2023
8390,713.0,1.0,1,4,South,Agent,651400,2020
8393,714.0,0.8898015058179329,1,12,North,Bancassurance,1083900,2019
8397,715.0,0.9938398357289528,1,7,Central,Agent,697600,2020
8404,716.0,0.9418206707734428,1,14,West,Online,494900,2024
8419,717.0,1.0,1,8,West,Agent,549000,2018
8424,718.0,0.8323066392881588,1,12,West,Agent,1082600,2019
8434,719.0,0.922655715263518,1,14,South,Broker,266500,2023
8452,720.0,0.974674880219028,1,15,Central,Agent,861400,2018
8464,721.0,0.999315537303217,1,0,East,Online,545100,2018
8479,722.0,0.8815879534565366,1,11,South,Agent,1373200,2024
8539,723.0,0.9637234770704995,1,14,Central,Agent,1443500,2018
8550,724.0,0.865160848733744,1,12,East,Online,1285800,2019
8554,725.0,0.9856262833675564,1,10,West,Agent,1152100,2019
8556,726.0,0.9582477754962354,1,9,West,Bancassurance,562800,2024
8570,727.0,1.0,1,2,East,Broker,314700,2024
8584,728.0,0.8459958932238193,1,3,West,Agent,660800,2019
8601,729.0,0.9965776865160848,2,15,Central,Online,609800,2023
8601,730.0,0.9965776865160848,2,15,Central,Online,609800,2023
8603,731.0,1.0,1,12,North,Agent,835400,2018
8608,732.0,1.0,1,4,West,Direct,786600,2024
8618,733.0,1.0,1,1,East,Broker,666500,2020
8636,734.0,1.0,1,10,South,Online,935600,2020
8653,735.0,1.0,1,6,South,Broker,957400,2020
8654,736.0,0.9308692676249144,1,13,Central,Agent,1269600,2018
8686,737.0,0.9253935660506504,1,5,North,Agent,404000,2021
8704,738.0,0.9801505817932924,1,2,North,Agent,829200,2019
8714,739.0,0.9938398357289528,1,11,North,Agent,892600,2023
8715,740.0,1.0,1,10,East,Agent,679100,2020
8720,741.0,1.0,1,15,East,Online,527900,2019
8724,742.0,1.0,1,15,North,Agent,388200,2024
8756,743.0,0.8569472963723477,1,6,North,Agent,510500,2023
8762,744.0,0.9500342231348392,1,3,Central,Online,879000,2019
8783,745.0,0.8898015058179329,1,14,South,Bancassurance,759600,2021
8812,746.0,0.9308692676249144,1,6,South,Online,609600,2021
8842,747.0,1.0,1,14,North,Agent,882400,2024
8877,748.0,1.0,1,11,West,Agent,1011400,2021
8889,749.0,0.917180013689254,1,10,South,Agent,1840300,2022
8892,750.0,1.0,1,9,South,Online,1420600,2021
8906,751.0,0.8432580424366872,1,2,North,Agent,913900,2024
8913,752.0,0.865160848733744,2,0,North,Agent,880000,2019
8913,753.0,0.865160848733744,2,0,North,Agent,880000,2019
8927,754.0,0.9007529089664612,1,3,East,Direct,681600,2024
8930,755.0,1.0,1,5,West,Agent,869500,2022
8933,756.0,0.8952772073921971,1,11,West,Direct,602300,2023
8941,757.0,0.9418206707734428,1,11,West,Agent,1123900,2021
8951,758.0,0.944558521560575,1,11,East,Agent,1059700,2024
8978,759.0,0.9308692676249144,1,15,South,Agent,2048900,2019
8979,760.0,1.0,1,11,West,Agent,565700,2019
8997,761.0,0.9363449691991786,1,13,North,Online,896700,2023
9044,762.0,0.8295687885010267,1,2,West,Agent,993300,2019
9066,763.0,0.9938398357289528,1,15,East,Bancassurance,835300,2018
9083,764.0,1.0,1,15,West,Online,604400,2021
9086,765.0,0.917180013689254,1,8,South,Agent,1293700,2018
9099,766.0,1.0,1,7,South,Agent,719400,2021
9100,767.0,0.917180013689254,1,4,North,Direct,1411900,2019
9122,768.0,1.0,1,5,North,Agent,436100,2021
9125,769.0,1.0,1,7,North,Agent,561500,2019
9133,770.0,1.0,1,8,North,Agent,479400,2018
9141,771.0,0.969199178644764,1,1,North,Broker,737400,2018
9143,772.0,0.8350444900752909,2,11,South,Direct,571600,2023
9143,773.0,0.8350444900752909,2,11,South,Direct,571600,2023
9155,774.0,0.892539356605065,1,3,North,Agent,527800,2023
9157,775.0,0.837782340862423,1,13,North,Online,323600,2023
9165,776.0,0.922655715263518,1,12,West,Direct,731200,2023
9185,777.0,0.8487337440109514,1,0,West,Agent,873200,2020
9192,778.0,1.0,1,8,North,Agent,1029800,2021
9194,779.0,1.0,1,6,West,Agent,741700,2021
9246,780.0,0.8432580424366872,1,2,Central,Broker,2217500,2024
9248,781.0,0.919917864476386,1,11,Central,Agent,344000,2020
9255,782.0,1.0,1,10,East,Online,1120000,2018
9256,783.0,0.9007529089664612,1,11,South,Online,547800,2020
9267,784.0,0.8843258042436687,1,15,East,Online,986800,2018
9288,785.0,0.8432580424366872,1,14,West,Broker,382800,2019
9297,786.0,0.9500342231348392,1,13,Central,Broker,648600,2020
9306,787.0,1.0,1,13,North,Bancassurance,642100,2021
9324,789.0,0.9034907597535934,1,15,North,Agent,482400,2021
9329,790.0,0.9034907597535934,1,14,West,Agent,880400,2021
9345,791.0,0.8952772073921971,1,11,Central,Bancassurance,610000,2024
9356,792.0,1.0,1,8,East,Broker,1202400,2021
9363,793.0,0.922655715263518,1,10,South,Direct,634800,2024
9389,794.0,1.0,1,1,North,Online,1572600,2020
9397,795.0,0.9308692676249144,2,12,Central,Agent,427900,2021
9397,796.0,0.9308692676249144,2,12,Central,Agent,427900,2021
9414,797.0,0.8569472963723477,1,9,West,Online,516300,2024
9419,798.0,0.947296372347707,1,3,North,Agent,1367900,2021
9449,799.0,0.8459958932238193,1,0,West,Agent,636700,2020
9468,800.0,1.0,1,2,East,Direct,441800,2018
9475,801.0,1.0,1,13,West,Agent,1293500,2019
9483,802.0,0.9390828199863108,1,6,North,Agent,501200,2018
9498,803.0,1.0,1,8,West,Agent,530100,2019
9503,804.0,0.999315537303217,1,2,West,Direct,1361500,2024
9529,805.0,1.0,1,11,South,Agent,132900,2020
9536,806.0,0.9007529089664612,1,2,West,Broker,1562100,2023
9538,807.0,0.8350444900752909,1,5,South,Broker,571200,2020
9541,808.0,0.9911019849418208,1,15,East,Online,868000,2024
9551,809.0,0.8459958932238193,1,5,East,Online,520200,2024
9587,810.0,0.8624229979466119,1,14,West,Agent,603700,2019
9633,811.0,0.9500342231348392,1,6,West,Broker,1100000,2024
9634,812.0,0.8733744010951403,1,11,West,Broker,1864900,2022
9639,813.0,0.8569472963723477,1,14,East,Direct,1864600,2021
9648,814.0,0.9582477754962354,1,13,North,Agent,562700,2022
9686,815.0,0.8980150581793293,1,9,East,Agent,569000,2020
9688,816.0,1.0,1,12,South,Agent,615300,2023
9703,817.0,0.8295687885010267,1,10,Central,Online,583000,2022
9715,818.0,0.840520191649555,1,9,South,Direct,354200,2024
9735,819.0,0.9089664613278576,1,13,West,Broker,485200,2020
9756,820.0,0.8678986995208761,1,1,East,Online,675300,2019
9767,821.0,0.9911019849418208,1,5,North,Agent,387200,2021
9772,822.0,1.0,1,3,South,Online,409200,2019
9777,823.0,0.9418206707734428,1,5,West,Online,260800,2022
9855,824.0,1.0,1,0,East,Agent,816500,2019
9859,826.0,0.944558521560575,2,9,North,Broker,777000,2023
9859,825.0,0.944558521560575,2,9,North,Broker,777000,2023
9880,827.0,0.9336071184120466,2,0,West,Broker,402400,2021
9880,828.0,0.9336071184120466,2,0,West,Broker,402400,2021
9887,829.0,0.9609856262833676,1,2,West,Direct,728500,2019
9912,831.0,0.974674880219028,2,8,Central,Bancassurance,575000,2022
9912,830.0,0.974674880219028,2,8,Central,Bancassurance,575000,2022
9964,832.0,0.9363449691991786,1,8,West,Broker,433300,2021
9974,833.0,0.8240930869267625,1,15,West,Online,928800,2021
9999,834.0,1.0,1,8,East,Bancassurance,556700,2018
10003,835.0,0.8898015058179329,2,13,North,Online,1718600,2022
10003,836.0,0.8898015058179329,2,13,North,Online,1718600,2022
10006,837.0,1.0,1,5,West,Agent,910800,2018
10016,838.0,0.9637234770704995,1,5,East,Agent,418600,2019
10018,839.0,0.9117043121149896,1,0,West,Online,1371100,2024
10019,840.0,0.8487337440109514,1,12,South,Bancassurance,1788400,2021
10024,841.0,1.0,1,6,South,Direct,499900,2019
10033,842.0,0.8678986995208761,1,6,North,Online,1138300,2021
10035,843.0,0.917180013689254,2,5,North,Broker,597300,2019
10035,844.0,0.917180013689254,2,5,North,Broker,597300,2019
10040,845.0,0.8514715947980835,1,11,South,Agent,736900,2023
