policy_id,claim_id,accident_date,accident_year,development_year,claim_amount
6790.0,585,2023-11-18,2023,1,111202.0
6806.0,586,2022-04-07,2022,3,28041.0
6807.0,587,2023-02-19,2023,2,31292.0
6809.0,588,2023-12-15,2023,2,196552.0
6812.0,589,2020-11-11,2020,1,35013.0
6815.0,590,2020-03-10,2020,0,10529.0
6832.0,591,2023-04-03,2023,0,40408.0
6838.0,592,2024-10-10,2024,1,31052.0
6848.0,593,2019-01-05,2019,5,173779.0
6877.0,594,2022-01-26,2022,1,82632.0
6878.0,595,2022-05-07,2022,1,38366.0
6881.0,596,2024-08-18,2024,1,286952.0
6894.0,597,2023-12-03,2023,0,385745.0
6898.0,598,2018-07-09,2018,6,21582.0
6926.0,599,2020-07-06,2020,0,300113.0
6936.0,600,2024-01-11,2024,1,130641.0
6950.0,601,2022-05-06,2022,1,8683.0
6952.0,602,2024-10-08,2024,1,66115.0
6981.0,603,2020-07-12,2020,4,81503.0
6985.0,604,2020-07-20,2020,4,42669.0
7008.0,605,2021-04-16,2021,1,165815.0
7019.0,607,2020-06-29,2020,0,32532.0
7019.0,606,2019-12-31,2019,5,183011.0
7020.0,608,2024-07-19,2024,1,8348.0
7062.0,609,2022-11-20,2022,2,85934.0
7080.0,610,2021-02-13,2021,1,33022.0
7082.0,611,2020-06-07,2020,2,154025.0
7088.0,612,2025-02-17,2025,0,107994.0
7098.0,613,2023-10-07,2023,1,86380.0
7104.0,614,2022-09-14,2022,1,29661.0
7109.0,615,2023-11-11,2023,2,152750.0
7115.0,616,2018-04-09,2018,1,92212.0
7133.0,617,2020-08-18,2020,5,196273.0
7148.0,618,2023-06-09,2023,2,124967.0
7153.0,619,2020-03-27,2020,3,50924.0
7157.0,620,2024-08-22,2024,0,94735.0
7158.0,621,2020-06-24,2020,5,33640.0
7206.0,622,2020-12-12,2020,2,72483.0
7218.0,623,2022-09-24,2022,2,221639.0
7220.0,624,2023-08-01,2023,2,70172.0
7226.0,625,2018-07-13,2018,1,304692.0
7273.0,626,2022-04-19,2022,3,95260.0
7305.0,627,2023-05-22,2023,0,50396.0
7309.0,628,2021-03-16,2021,2,110560.0
7311.0,629,2020-02-15,2020,4,36040.0
7339.0,630,2021-04-22,2021,0,210341.0
7341.0,631,2021-02-22,2021,4,85188.0
7342.0,632,2020-10-12,2020,3,216419.0
7344.0,633,2020-06-21,2020,2,126398.0
7352.0,634,2020-06-07,2020,3,11454.0
7356.0,635,2020-09-02,2020,5,14385.0
7373.0,636,2022-08-01,2022,1,40945.0
7385.0,637,2019-05-11,2019,0,125729.0
7411.0,638,2018-12-23,2018,0,41991.0
7414.0,639,2019-04-17,2019,6,112238.0
7417.0,640,2023-08-05,2023,2,172656.0
7423.0,641,2021-05-13,2021,1,75222.0
7441.0,642,2022-07-24,2022,1,106968.0
7450.0,643,2024-12-23,2024,1,32793.0
7450.0,644,2024-08-25,2024,1,20699.0
7454.0,645,2023-03-20,2023,1,62979.0
7466.0,646,2022-09-25,2022,3,150109.0
7474.0,647,2022-05-31,2022,0,65650.0
7475.0,648,2023-04-14,2023,2,36019.0
7481.0,649,2020-11-06,2020,1,157579.0
7494.0,650,2020-02-08,2020,0,81683.0
7519.0,651,2023-07-08,2023,1,98908.0
7533.0,652,2022-12-31,2022,2,31876.0
7550.0,653,2018-07-23,2018,1,35270.0
7550.0,654,2018-08-15,2018,0,100251.0
7558.0,655,2018-07-17,2018,3,99283.0
7567.0,656,2019-05-13,2019,3,64350.0
7583.0,657,2021-05-29,2021,3,204220.0
7597.0,658,2019-03-01,2019,5,214877.0
7599.0,659,2024-03-17,2024,1,234821.0
7606.0,660,2023-04-06,2023,2,245900.0
7659.0,661,2021-05-28,2021,1,593630.0
7664.0,662,2019-09-21,2019,5,160260.0
7665.0,663,2024-04-20,2024,0,39631.0
7674.0,664,2022-03-03,2022,0,36295.0
7681.0,665,2019-04-29,2019,1,89821.0
7693.0,666,2019-03-17,2019,2,30458.0
7717.0,667,2023-06-29,2023,1,14516.0
7735.0,668,2024-12-07,2024,1,109908.0
7751.0,669,2020-07-11,2020,2,156237.0
7751.0,670,2020-08-05,2020,5,34175.0
7774.0,671,2018-06-12,2018,1,47298.0
7795.0,672,2021-06-01,2021,3,39373.0
7809.0,673,2020-01-01,2020,5,70612.0
7810.0,674,2018-12-21,2018,5,66356.0
7857.0,675,2019-10-24,2019,6,261109.0
7877.0,676,2021-12-13,2021,0,60814.0
7893.0,677,2021-08-24,2021,2,236268.0
7923.0,678,2023-02-09,2023,2,25604.0
7926.0,679,2024-09-17,2024,1,111218.0
7954.0,680,2019-07-16,2019,5,27610.0
7970.0,681,2019-01-21,2019,3,18527.0
7981.0,682,2021-11-05,2021,0,157051.0
7988.0,683,2023-01-08,2023,1,38775.0
8013.0,684,2022-06-12,2022,0,48360.0
8027.0,685,2024-10-29,2024,1,49067.0
8033.0,686,2024-07-05,2024,1,99988.0
8059.0,687,2023-01-10,2023,1,37093.0
8095.0,688,2021-10-01,2021,0,442938.0
8131.0,689,2020-11-06,2020,1,42453.0
8132.0,690,2021-08-02,2021,0,31118.0
8132.0,691,2021-06-20,2021,3,44229.0
8163.0,692,2023-07-11,2023,1,22241.0
8167.0,693,2024-02-09,2024,0,58850.0
8174.0,694,2025-02-05,2025,0,248585.0
8183.0,695,2025-01-11,2025,0,1008594.0
8186.0,696,2018-12-01,2018,7,125914.0
8206.0,697,2019-09-29,2019,2,46092.0
8219.0,698,2023-08-04,2023,1,151158.0
8223.0,699,2023-06-02,2023,1,246031.0
8226.0,700,2023-04-23,2023,1,31048.0
8241.0,701,2025-04-29,2025,0,69141.0
8245.0,702,2019-10-06,2019,3,230209.0
8250.0,703,2021-12-18,2021,4,131283.0
8258.0,704,2019-09-02,2019,5,184808.0
8280.0,705,2022-05-24,2022,2,111216.0
8283.0,706,2023-02-23,2023,2,96775.0
8300.0,707,2019-07-03,2019,3,18630.0
8328.0,708,2020-06-12,2020,2,114668.0
8368.0,709,2023-10-09,2023,0,447564.0
8371.0,710,2024-07-23,2024,0,65726.0
8385.0,711,2024-02-05,2024,0,5668.0
8388.0,712,2024-02-27,2024,1,76706.0
8390.0,713,2021-08-13,2021,3,204121.0
8393.0,714,2020-02-01,2020,3,50385.0
8397.0,715,2020-07-18,2020,2,73964.0
8404.0,716,2025-09-19,2025,0,62628.0
8419.0,717,2018-04-21,2018,0,136845.0
8424.0,718,2019-12-05,2019,2,281712.0
8434.0,719,2024-05-23,2024,1,46388.0
8452.0,720,2018-08-24,2018,5,190767.0
8464.0,721,2018-09-28,2018,0,22742.0
8479.0,722,2024-12-06,2024,1,228707.0
8539.0,723,2019-02-02,2019,0,82441.0
8550.0,724,2019-09-12,2019,6,63105.0
8554.0,725,2020-03-01,2020,0,28383.0
8556.0,726,2025-03-23,2025,0,103834.0
8570.0,727,2024-12-16,2024,0,37717.0
8584.0,728,2020-05-31,2020,4,53334.0
8601.0,729,2023-07-14,2023,0,53013.0
8601.0,730,2023-06-07,2023,2,55195.0
8603.0,731,2019-02-18,2019,3,62118.0
8608.0,732,2025-03-27,2025,0,29683.0
8618.0,733,2021-07-06,2021,2,53989.0
8636.0,734,2020-06-11,2020,2,70924.0
8653.0,735,2020-11-22,2020,0,523520.0
8654.0,736,2018-08-02,2018,3,41859.0
8686.0,737,2021-08-18,2021,3,22050.0
8704.0,738,2019-10-26,2019,6,275631.0
8714.0,739,2023-03-17,2023,1,19202.0
8715.0,740,2021-08-18,2021,2,611190.0
8720.0,741,2020-04-30,2020,3,143062.0
8724.0,742,2024-11-14,2024,0,8972.0
8756.0,743,2023-09-25,2023,0,16363.0
8762.0,744,2020-05-23,2020,1,51310.0
8783.0,745,2021-07-20,2021,0,138714.0
8812.0,746,2021-08-13,2021,0,117435.0
8842.0,747,2025-06-27,2025,0,97028.0
8877.0,748,2022-04-20,2022,3,282203.0
8889.0,749,2023-04-10,2023,0,955039.0
8892.0,750,2021-05-21,2021,3,77305.0
8906.0,751,2025-09-16,2025,0,36840.0
8913.0,752,2019-05-03,2019,0,71441.0
8913.0,753,2019-09-16,2019,6,187760.0
8927.0,754,2024-05-31,2024,1,123093.0
8930.0,755,2023-11-14,2023,1,34125.0
8933.0,756,2024-04-09,2024,0,108719.0
8941.0,757,2021-08-21,2021,1,32645.0
8951.0,758,2025-08-11,2025,0,124952.0
8978.0,759,2019-11-03,2019,6,157721.0
8979.0,760,2019-08-10,2019,4,39493.0
8997.0,761,2024-03-20,2024,0,107634.0
9044.0,762,2020-03-23,2020,1,178433.0
9066.0,763,2018-04-27,2018,7,53223.0
9083.0,764,2022-09-16,2022,2,24422.0
9086.0,765,2019-05-04,2019,6,64845.0
9099.0,766,2021-06-05,2021,2,164309.0
9100.0,767,2019-12-17,2019,4,80392.0
9122.0,768,2021-05-19,2021,3,14217.0
9125.0,769,2020-03-14,2020,1,58861.0
9133.0,770,2018-12-20,2018,7,186004.0
9141.0,771,2018-11-19,2018,7,47154.0
9143.0,772,2023-05-25,2023,0,12852.0
9143.0,773,2023-06-18,2023,1,68621.0
9155.0,774,2024-01-10,2024,0,62220.0
9157.0,775,2023-07-09,2023,2,65085.0
9165.0,776,2024-09-23,2024,0,106482.0
9185.0,777,2021-05-07,2021,4,9943.0
9192.0,778,2021-07-16,2021,2,51697.0
9194.0,779,2021-02-07,2021,2,37624.0
9246.0,780,2024-08-08,2024,1,114048.0
9248.0,781,2020-09-16,2020,0,12492.0
9255.0,782,2019-11-02,2019,2,153884.0
9256.0,783,2020-07-09,2020,2,78935.0
9267.0,784,2019-03-29,2019,5,156096.0
9288.0,785,2019-08-21,2019,3,48132.0
9297.0,786,2020-05-08,2020,0,46402.0
9306.0,787,2021-11-17,2021,3,185718.0
9323.0,788,2018-06-22,2018,6,308655.0
9324.0,789,2021-05-02,2021,0,15561.0
9329.0,790,2021-10-09,2021,1,56562.0
9345.0,791,2024-10-16,2024,0,150736.0
9356.0,792,2022-03-24,2022,1,287071.0
9363.0,793,2024-10-03,2024,1,314448.0
9389.0,794,2020-12-13,2020,5,116593.0
9397.0,795,2021-11-09,2021,1,24282.0
9397.0,796,2021-12-30,2021,4,26886.0
9414.0,797,2024-08-15,2024,1,8988.0
9419.0,798,2021-10-10,2021,0,656533.0
9449.0,799,2021-07-06,2021,4,154991.0
9468.0,800,2019-03-26,2019,0,26394.0
9475.0,801,2019-09-16,2019,6,261348.0
9483.0,802,2019-07-01,2019,0,79497.0
9498.0,803,2020-06-21,2020,0,27264.0
9503.0,804,2024-10-05,2024,0,65573.0
9529.0,805,2021-08-25,2021,4,15472.0
9536.0,806,2023-06-14,2023,0,22101.0
9538.0,807,2021-02-10,2021,0,45940.0
9541.0,808,2024-05-08,2024,0,47703.0
9551.0,809,2025-10-18,2025,0,40179.0
9587.0,810,2020-03-13,2020,3,67991.0
9633.0,811,2024-12-03,2024,0,55708.0
9634.0,812,2023-01-18,2023,0,175952.0
9639.0,813,2022-02-12,2022,3,119546.0
9648.0,814,2023-03-07,2023,1,39358.0
9686.0,815,2020-08-26,2020,2,129035.0
9688.0,816,2024-01-14,2024,0,37357.0
9703.0,817,2022-08-27,2022,1,61818.0
9715.0,818,2025-01-23,2025,0,73199.0
9735.0,819,2020-06-15,2020,4,19239.0
9756.0,820,2019-12-03,2019,2,57099.0
9767.0,821,2021-10-17,2021,3,61668.0
9772.0,822,2019-04-19,2019,0,78386.0
9777.0,823,2023-01-31,2023,2,43516.0
9855.0,824,2019-03-03,2019,1,17142.0
9859.0,826,2024-06-21,2024,0,188504.0
9859.0,825,2023-11-03,2023,1,132966.0
9880.0,827,2022-08-16,2022,0,19674.0
9880.0,828,2022-03-28,2022,1,83558.0
9887.0,829,2019-12-17,2019,5,85136.0
9912.0,831,2022-03-27,2022,3,321020.0
9912.0,830,2022-10-24,2022,1,52853.0
9964.0,832,2022-08-08,2022,3,13895.0
9974.0,833,2021-07-21,2021,2,278250.0
9999.0,834,2018-09-22,2018,0,27695.0
10003.0,835,2022-11-04,2022,0,197872.0
10003.0,836,2022-07-25,2022,1,41250.0
10006.0,837,2019-03-22,2019,6,137189.0
10016.0,838,2020-01-11,2020,5,17335.0
10018.0,839,2024-07-16,2024,1,19888.0
10019.0,840,2022-01-09,2022,3,72295.0
10024.0,841,2020-03-06,2020,4,52989.0
10033.0,842,2022-06-08,2022,3,142235.0
10035.0,843,2020-02-27,2020,1,113240.0
10035.0,844,2020-06-18,2020,2,22039.0
10040.0,845,2024-05-31,2024,1,64673.0
10057.0,846,2025-03-14,2025,0,15822.0
10073.0,847,2021-02-04,2021,2,51101.0
10073.0,848,2021-03-04,2021,3,24648.0
10091.0,849,2022-05-16,2022,1,253202.0
10100.0,850,2023-02-03,2023,1,34074.0
10129.0,851,2020-06-05,2020,3,82509.0
10140.0,852,2023-11-09,2023,0,148532.0
10142.0,853,2020-02-21,2020,2,42219.0
10144.0,854,2019-03-16,2019,3,317653.0
10146.0,855,2019-08-28,2019,0,98856.0
10148.0,856,2023-05-07,2023,1,173061.0
10179.0,857,2019-03-27,2019,6,92046.0
10184.0,858,2021-08-09,2021,0,41281.0
10191.0,859,2020-10-30,2020,0,13369.0
10200.0,860,2019-07-26,2019,5,147390.0
10216.0,861,2023-12-15,2023,1,56026.0
10217.0,862,2018-10-27,2018,1,32202.0
10220.0,863,2020-12-25,2020,2,28992.0
10226.0,864,2022-11-26,2022,0,6449.0
10263.0,865,2024-03-30,2024,0,134625.0
10289.0,866,2024-08-05,2024,1,120016.0
10294.0,867,2021-12-22,2021,0,41247.0
10294.0,868,2021-05-10,2021,4,49412.0
10295.0,869,2025-05-31,2025,0,14148.0
10310.0,870,2020-01-19,2020,2,271589.0
10313.0,871,2023-10-12,2023,2,24215.0
10325.0,872,2019-12-13,2019,3,154968.0
10326.0,873,2024-04-04,2024,0,133669.0
10332.0,874,2022-11-23,2022,0,90435.0
10335.0,875,2021-08-18,2021,4,100585.0
10337.0,876,2024-06-30,2024,1,62389.0
10342.0,877,2024-12-21,2024,0,162446.0
10380.0,878,2019-04-19,2019,2,59742.0
10381.0,879,2020-11-30,2020,0,63397.0
10411.0,880,2020-05-11,2020,3,38566.0
10415.0,881,2021-02-16,2021,1,536974.0
10425.0,882,2024-10-07,2024,0,61332.0
10430.0,883,2022-12-01,2022,0,86140.0
10446.0,884,2024-02-05,2024,0,207008.0
10453.0,885,2022-10-04,2022,0,220662.0
10456.0,886,2024-04-17,2024,0,596258.0
10467.0,887,2024-07-21,2024,0,51859.0
10514.0,888,2020-01-26,2020,5,86430.0
10514.0,889,2019-09-10,2019,4,310830.0
10520.0,890,2019-01-14,2019,1,29726.0
10522.0,891,2020-03-03,2020,5,74799.0
10533.0,892,2021-09-05,2021,0,402225.0
10536.0,893,2022-09-18,2022,0,61781.0
10592.0,894,2018-07-17,2018,7,1368968.0
10603.0,895,2019-05-01,2019,6,106822.0
10616.0,896,2019-02-24,2019,2,73071.0
10646.0,897,2018-05-11,2018,7,914934.0
10653.0,898,2024-10-08,2024,0,17052.0
10669.0,899,2018-05-13,2018,1,170625.0
10674.0,900,2019-01-10,2019,6,118404.0
10713.0,901,2024-04-25,2024,1,107056.0
10720.0,902,2023-05-20,2023,2,73565.0
10745.0,903,2022-05-03,2022,2,16965.0
10746.0,904,2023-02-22,2023,1,177160.0
10795.0,905,2019-04-08,2019,4,134264.0
10797.0,906,2024-07-06,2024,0,781400.0
10808.0,907,2021-06-04,2021,1,51883.0
10816.0,908,2024-03-05,2024,1,65686.0
10817.0,909,2018-06-04,2018,1,205810.0
10915.0,910,2025-03-08,2025,0,8174.0
10927.0,911,2020-07-10,2020,0,84933.0
10951.0,912,2021-06-08,2021,3,33055.0
10963.0,913,2024-07-19,2024,0,356072.0
10974.0,914,2022-11-21,2022,1,367695.0
10979.0,915,2019-12-10,2019,2,107336.0
10982.0,916,2023-05-07,2023,2,43753.0
10989.0,917,2020-09-10,2020,5,10757.0
10989.0,918,2020-07-15,2020,3,16773.0
10997.0,919,2019-09-15,2019,1,240241.0
11023.0,920,2018-05-15,2018,7,45945.0
11035.0,921,2019-05-24,2019,0,17737.0
11078.0,922,2024-07-31,2024,0,100942.0
11108.0,923,2022-09-22,2022,2,32294.0
11114.0,924,2022-09-26,2022,3,105396.0
11140.0,925,2023-06-18,2023,2,145485.0
11143.0,926,2018-10-23,2018,2,18859.0
11148.0,927,2024-08-11,2024,1,45772.0
11153.0,928,2022-08-07,2022,1,68114.0
11158.0,929,2025-04-07,2025,0,222438.0
11179.0,930,2023-04-14,2023,0,220904.0
11184.0,931,2024-12-19,2024,1,196044.0
11200.0,932,2023-09-07,2023,2,196194.0
11204.0,933,2025-03-07,2025,0,15133.0
11222.0,934,2021-09-11,2021,1,131039.0
11232.0,935,2020-02-23,2020,3,195246.0
11266.0,936,2024-07-22,2024,1,9517.0
11285.0,937,2023-09-08,2023,1,79481.0
11316.0,938,2020-08-16,2020,2,14983.0
11332.0,939,2024-07-20,2024,0,157673.0
11349.0,940,2018-10-29,2018,4,72798.0
11365.0,941,2020-10-07,2020,2,173592.0
11373.0,942,2022-12-02,2022,3,289662.0
11405.0,943,2024-11-29,2024,1,449550.0
11438.0,944,2020-02-03,2020,2,554310.0
11461.0,945,2020-09-23,2020,2,57539.0
11474.0,946,2022-12-14,2022,3,82738.0
11485.0,947,2018-04-18,2018,3,180470.0
11508.0,948,2018-10-08,2018,2,27103.0
11521.0,949,2020-10-30,2020,1,374902.0
11522.0,950,2019-07-01,2019,3,137697.0
11555.0,951,2022-03-25,2022,1,97430.0
11565.0,952,2023-08-27,2023,0,90516.0
11584.0,953,2024-07-07,2024,1,33603.0
11590.0,954,2025-10-20,2025,0,229579.0
11593.0,955,2024-04-28,2024,0,156528.0
11599.0,956,2020-01-03,2020,5,25449.0
11623.0,957,2022-09-08,2022,3,164256.0
11628.0,958,2024-07-28,2024,1,30585.0
11632.0,959,2022-02-28,2022,0,143075.0
11657.0,960,2023-01-31,2023,2,51096.0
11658.0,961,2020-05-04,2020,3,19733.0
11662.0,962,2019-07-10,2019,1,44331.0
11680.0,963,2023-09-06,2023,2,79996.0
11692.0,964,2024-01-10,2024,1,35930.0
11710.0,965,2023-08-16,2023,1,6587.0
11712.0,966,2022-01-15,2022,2,109210.0
11714.0,967,2025-08-08,2025,0,120844.0
11732.0,968,2022-04-05,2022,1,123443.0
11747.0,969,2023-06-18,2023,2,105136.0
11748.0,970,2025-01-24,2025,0,55763.0
11754.0,971,2022-04-08,2022,3,95747.0
11787.0,972,2018-12-10,2018,7,47436.0
11791.0,973,2020-04-09,2020,5,214274.0
11824.0,974,2021-10-19,2021,0,77777.0
11880.0,975,2025-01-26,2025,0,460738.0
11895.0,976,2022-05-11,2022,3,35626.0
11901.0,977,2023-10-01,2023,1,34519.0
11917.0,978,2022-03-14,2022,3,202763.0
11927.0,979,2024-02-29,2024,0,120976.0
11947.0,980,2020-06-05,2020,2,98089.0
11949.0,981,2025-04-03,2025,0,156871.0
11957.0,982,2019-08-01,2019,1,157319.0
11960.0,983,2021-12-27,2021,0,113040.0
11964.0,984,2021-09-03,2021,2,147775.0
11973.0,985,2020-04-01,2020,5,15259.0
11984.0,986,2021-04-20,2021,0,151520.0
11992.0,987,2020-06-25,2020,1,139162.0
12000.0,988,2021-02-11,2021,4,56933.0
12008.0,989,2023-03-30,2023,0,229624.0
12012.0,990,2023-02-06,2023,0,14865.0
12015.0,991,2023-08-11,2023,1,57717.0
12021.0,992,2024-04-16,2024,0,84477.0
12027.0,993,2024-11-28,2024,0,163532.0
12031.0,994,2019-11-10,2019,3,36874.0
12032.0,995,2018-09-23,2018,0,970711.0
12049.0,996,2025-01-27,2025,0,58427.0
12142.0,997,2021-05-24,2021,4,60869.0
12152.0,998,2020-11-17,2020,0,113150.0
12154.0,999,2021-11-25,2021,3,80908.0
12158.0,1000,2024-11-11,2024,0,14764.0
12220.0,1001,2021-06-26,2021,3,65287.0
12222.0,1002,2021-03-04,2021,3,210714.0
12259.0,1003,2022-12-23,2022,1,57592.0
12269.0,1004,2022-08-09,2022,2,13824.0
12285.0,1005,2020-02-24,2020,0,97808.0
12313.0,1006,2021-09-26,2021,2,46324.0
12376.0,1007,2019-02-21,2019,5,34062.0
12433.0,1008,2021-12-22,2021,3,50314.0
12445.0,1009,2020-11-21,2020,5,88380.0
12448.0,1010,2020-03-31,2020,3,30526.0
12458.0,1011,2020-05-06,2020,2,50437.0
12465.0,1012,2020-09-08,2020,3,97042.0
12476.0,1013,2024-10-26,2024,0,45774.0
12480.0,1014,2023-06-03,2023,1,71488.0
12490.0,1015,2025-08-05,2025,0,157258.0
12496.0,1016,2022-08-06,2022,0,173871.0
12502.0,1017,2022-06-27,2022,0,318274.0
12520.0,1018,2022-05-24,2022,1,400454.0
12540.0,1019,2024-12-22,2024,0,114309.0
12554.0,1020,2020-07-12,2020,4,20329.0
12559.0,1021,2021-05-27,2021,1,36120.0
12564.0,1022,2018-10-28,2018,1,9920.0
12607.0,1023,2021-07-23,2021,4,33830.0
12609.0,1024,2022-12-02,2022,1,93763.0
12620.0,1025,2020-06-14,2020,1,165001.0
12624.0,1026,2023-05-05,2023,2,16790.0
12629.0,1027,2019-05-22,2019,2,354815.0
12671.0,1028,2023-05-21,2023,1,49463.0
12686.0,1029,2019-02-11,2019,3,45294.0
12696.0,1030,2019-12-08,2019,4,84875.0
12697.0,1031,2021-04-12,2021,1,15188.0
12707.0,1032,2019-09-07,2019,1,409804.0
12721.0,1033,2024-11-02,2024,0,49321.0
12734.0,1034,2019-07-15,2019,6,46810.0
12737.0,1035,2019-02-04,2019,0,73994.0
12761.0,1036,2020-08-25,2020,1,102582.0
12773.0,1037,2024-03-16,2024,0,32761.0
12777.0,1038,2019-09-14,2019,3,12877.0
12788.0,1039,2019-12-23,2019,0,105009.0
12802.0,1040,2023-12-07,2023,1,95805.0
12818.0,1041,2023-06-02,2023,2,18831.0
12827.0,1043,2020-08-02,2020,1,230332.0
12827.0,1042,2020-10-28,2020,5,517843.0
12851.0,1044,2021-02-12,2021,4,89970.0
12851.0,1045,2021-05-23,2021,4,1008554.0
12879.0,1046,2024-09-18,2024,0,34848.0
12882.0,1047,2023-05-04,2023,0,25878.0
12888.0,1048,2020-10-04,2020,1,10818.0
12897.0,1049,2020-03-16,2020,0,26907.0
12899.0,1050,2019-07-14,2019,1,296048.0
12922.0,1051,2023-09-26,2023,0,443742.0
12928.0,1052,2019-03-23,2019,0,283238.0
12942.0,1053,2024-02-15,2024,1,29853.0
12942.0,1054,2024-04-19,2024,1,90546.0
12949.0,1055,2018-03-11,2018,4,45750.0
12960.0,1056,2023-02-18,2023,0,126836.0
12976.0,1057,2018-09-11,2018,1,216336.0
12991.0,1058,2018-12-15,2018,3,136950.0
13034.0,1059,2019-05-20,2019,1,55219.0
13045.0,1060,2022-10-10,2022,2,158950.0
13048.0,1061,2019-07-04,2019,4,79270.0
13066.0,1062,2021-02-16,2021,2,28181.0
13074.0,1063,2021-12-24,2021,4,44543.0
13083.0,1064,2024-03-21,2024,0,38699.0
13083.0,1065,2024-02-17,2024,0,31283.0
13090.0,1066,2019-08-01,2019,0,7344.0
13104.0,1067,2021-11-19,2021,4,57444.0
13135.0,1068,2021-01-15,2021,0,6152.0
13143.0,1069,2021-09-22,2021,2,59260.0
13148.0,1070,2020-07-17,2020,0,467569.0
13169.0,1071,2020-03-19,2020,0,93415.0
13177.0,1072,2020-06-15,2020,3,72403.0
13185.0,1073,2021-06-02,2021,2,108254.0
13199.0,1074,2022-12-17,2022,0,60799.0
13201.0,1075,2021-08-14,2021,1,48211.0
13231.0,1076,2020-10-02,2020,2,702510.0
13255.0,1077,2019-04-08,2019,2,34868.0
13271.0,1078,2020-01-05,2020,4,124979.0
13287.0,1079,2025-02-02,2025,0,15883.0
13299.0,1080,2024-06-18,2024,0,106292.0
13306.0,1081,2022-02-23,2022,3,46923.0
13334.0,1082,2023-06-05,2023,2,49723.0
13338.0,1083,2021-09-06,2021,4,51193.0
13377.0,1084,2019-02-14,2019,0,42183.0
13398.0,1085,2021-06-11,2021,2,37544.0
13410.0,1086,2019-07-31,2019,3,467867.0
13436.0,1087,2020-04-15,2020,3,24334.0
13454.0,1088,2025-02-07,2025,0,135002.0
13455.0,1089,2022-08-22,2022,2,51312.0
13498.0,1090,2021-01-03,2021,0,25163.0
13505.0,1091,2024-10-03,2024,1,190975.0
13511.0,1092,2023-10-07,2023,2,642732.0
13515.0,1093,2022-07-12,2022,1,70064.0
13528.0,1094,2023-08-26,2023,1,302041.0
13547.0,1095,2019-03-28,2019,0,41312.0
13551.0,1096,2021-06-18,2021,1,294704.0
13552.0,1097,2023-10-07,2023,1,36660.0
13557.0,1098,2023-05-14,2023,0,31150.0
13561.0,1099,2018-12-21,2018,5,104088.0
13563.0,1100,2024-06-22,2024,1,115230.0
13566.0,1101,2018-07-29,2018,0,74365.0
13568.0,1102,2020-04-25,2020,0,36938.0
13589.0,1104,2023-01-11,2023,2,139191.0
13589.0,1103,2022-03-21,2022,3,53567.0
13631.0,1105,2023-04-29,2023,1,181200.0
13636.0,1106,2023-11-29,2023,1,61036.0
13654.0,1107,2025-05-04,2025,0,428144.0
13696.0,1108,2021-06-29,2021,3,391449.0
13735.0,1109,2022-02-27,2022,3,110452.0
13756.0,1110,2019-03-12,2019,0,55254.0
13757.0,1111,2023-09-20,2023,2,293466.0
13769.0,1112,2021-07-30,2021,2,97438.0
13771.0,1113,2019-06-10,2019,5,44499.0
13806.0,1114,2018-02-15,2018,5,36690.0
13808.0,1115,2019-11-30,2019,3,157691.0
13832.0,1116,2024-02-11,2024,1,58188.0
13849.0,1117,2020-01-06,2020,2,13531.0
13851.0,1118,2022-09-15,2022,0,63545.0
13862.0,1119,2021-08-13,2021,3,18114.0
13875.0,1120,2021-07-20,2021,0,16740.0
13887.0,1121,2022-08-19,2022,3,50807.0
13904.0,1122,2023-01-03,2023,0,45503.0
13911.0,1123,2024-02-06,2024,1,32730.0
13921.0,1124,2020-11-14,2020,2,25558.0
13942.0,1125,2021-05-26,2021,3,112016.0
13962.0,1126,2020-09-20,2020,4,19980.0
13974.0,1127,2020-07-27,2020,5,391384.0
13975.0,1128,2024-01-24,2024,0,207040.0
13975.0,1129,2024-03-31,2024,0,845259.0
13987.0,1130,2023-11-04,2023,2,30817.0
14002.0,1131,2020-01-25,2020,3,33480.0
14012.0,1132,2023-04-14,2023,1,458857.0
14018.0,1133,2019-05-23,2019,5,71092.0
14073.0,1134,2023-05-08,2023,1,43051.0
14078.0,1135,2020-10-26,2020,2,453557.0
14096.0,1136,2022-04-01,2022,2,67407.0
14099.0,1137,2025-01-23,2025,0,47994.0
14103.0,1138,2022-06-11,2022,1,748649.0
14113.0,1139,2019-08-21,2019,3,417095.0
14151.0,1140,2022-04-19,2022,2,48352.0
14155.0,1141,2022-05-08,2022,0,107582.0
14159.0,1142,2023-07-10,2023,1,218349.0
14159.0,1143,2023-05-07,2023,2,36937.0
14163.0,1144,2022-01-04,2022,1,61841.0
14167.0,1145,2024-04-14,2024,1,102881.0
14176.0,1146,2022-05-04,2022,2,48539.0
14200.0,1147,2019-09-12,2019,6,47173.0
14211.0,1148,2024-06-05,2024,1,191763.0
14224.0,1149,2020-01-06,2020,3,19548.0
14231.0,1150,2022-08-19,2022,1,17287.0
14235.0,1151,2023-05-16,2023,0,125081.0
14249.0,1152,2019-02-22,2019,6,149290.0
14259.0,1153,2023-08-22,2023,0,206096.0
14280.0,1154,2021-10-05,2021,4,38027.0
14284.0,1155,2021-03-02,2021,2,447500.0
14286.0,1156,2019-01-20,2019,4,176277.0
14295.0,1157,2021-12-24,2021,1,106589.0
14305.0,1158,2024-05-30,2024,1,61768.0
14308.0,1159,2025-06-19,2025,0,408370.0
