policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured,predicted_severity
4228,368.0,2021-05-21,50846.0,15,West,Direct,351100,65224.25671697673
4229,370.0,2024-06-27,5556.0,8,North,Broker,778400,100416.06017831394
4243,371.0,2019-03-30,10578.0,11,East,Agent,225900,56327.76650785026
4246,372.0,2019-12-27,210597.0,8,South,Agent,572100,82144.51599794827
4252,373.0,2020-09-04,12442.0,11,North,Agent,195300,55161.38387559666
4254,374.0,2022-09-12,85837.0,11,North,Agent,945200,123888.86685191422
4273,375.0,2019-04-26,296585.0,13,West,Broker,1485300,210394.30563522046
4282,376.0,2025-04-20,70183.0,12,North,Online,845100,109483.84238001313
4303,377.0,2025-03-21,116721.0,5,West,Broker,1290000,170683.97189785057
4304,378.0,2019-11-30,50594.0,4,East,Direct,795300,106617.6508515651
4316,379.0,2021-06-03,9134.0,2,South,Agent,312800,62169.6974724967
4330,380.0,2025-02-23,236478.0,12,East,Direct,636000,89641.19412161507
4334,381.0,2022-11-19,182857.0,15,West,Online,1190300,155331.59708557266
4339,382.0,2020-03-20,70016.0,15,Central,Agent,1189800,159879.28004457435
4340,383.0,2020-10-13,19878.0,8,West,Agent,762700,99580.00607615396
4348,384.0,2022-08-08,32641.0,11,North,Online,656600,89352.10509382206
4350,385.0,2024-12-13,62875.0,13,South,Agent,380000,66702.22513899903
4356,386.0,2023-01-04,505165.0,7,West,Broker,1234000,160613.81438790698
4389,387.0,2019-07-07,1296810.0,8,East,Agent,1440900,209081.12567376407
4411,388.0,2025-03-04,62661.0,15,East,Agent,698700,93742.26304131908
4412,389.0,2025-02-24,121455.0,5,Central,Online,274500,58754.557969207555
4414,390.0,2020-08-04,33491.0,15,South,Agent,902100,117117.96093934485
4421,391.0,2025-09-12,72548.0,14,East,Agent,480400,74084.29468665847
4421,392.0,2025-03-07,56668.0,14,East,Agent,480400,74084.29468665847
4429,393.0,2019-07-22,285461.0,9,South,Broker,746500,96138.12990873097
4455,394.0,2024-02-02,68058.0,1,North,Bancassurance,883400,113222.6525394509
4459,395.0,2021-11-04,46382.0,5,South,Broker,281100,58230.47704160961
4480,396.0,2023-01-30,150986.0,5,East,Direct,544600,81333.3672396781
4496,397.0,2023-07-31,269062.0,1,South,Direct,722500,98933.89619247378
4514,398.0,2022-12-28,98269.0,4,West,Bancassurance,1204200,156462.20904613502
4531,399.0,2023-12-21,163548.0,11,North,Broker,560600,79339.74568948043
4547,400.0,2025-11-11,27788.0,12,South,Bancassurance,376400,64796.91056643356
4554,402.0,2022-01-06,48416.0,8,Central,Online,347300,63518.76121261547
4554,401.0,2021-08-16,83613.0,8,Central,Online,347300,63518.76121261547
4555,403.0,2023-11-12,165206.0,10,West,Agent,570400,80889.69854153042
4559,404.0,2020-05-01,77369.0,4,North,Agent,762000,101806.76936345082
4561,405.0,2021-02-17,49864.0,14,West,Agent,1330300,183501.1868939371
4571,406.0,2021-12-07,39463.0,2,West,Agent,405400,67803.21905924974
4582,407.0,2020-02-02,29029.0,10,West,Online,950600,120049.41352498347
4600,408.0,2019-10-19,35214.0,2,East,Agent,550100,80056.97421332894
4610,409.0,2021-07-09,55799.0,5,South,Agent,1216200,164684.11523614274
4623,410.0,2023-03-19,105558.0,11,South,Agent,888500,115501.61007795445
4624,411.0,2024-08-22,323340.0,2,South,Direct,1300800,184606.72144526138
4656,412.0,2020-06-16,18426.0,9,Central,Broker,1252200,166041.7887793555
4659,413.0,2022-10-01,280266.0,10,North,Agent,738700,99163.62241019646
4664,414.0,2024-01-08,409492.0,13,West,Agent,999200,128402.18642521296
4684,415.0,2024-12-13,217501.0,1,North,Direct,818700,110738.52598442332
4728,416.0,2018-12-25,143721.0,15,West,Broker,2056400,389473.7294014344
4737,417.0,2023-12-18,22947.0,14,East,Agent,641800,88177.32030039938
4752,418.0,2023-11-16,77222.0,9,North,Broker,481000,72838.26218583978
4758,419.0,2021-03-05,134252.0,2,East,Agent,645500,88736.61275590809
4781,420.0,2023-01-07,107572.0,6,South,Broker,1250500,165698.68774802456
4784,421.0,2021-12-27,64631.0,6,West,Online,494500,73446.75729303052
4803,422.0,2022-10-17,486866.0,9,North,Online,721300,95849.83802961663
4804,423.0,2023-09-26,9328.0,9,West,Online,236000,55537.78550081154
4814,424.0,2021-03-18,18861.0,6,East,Bancassurance,360400,63560.374633632084
4816,425.0,2021-09-23,104947.0,10,Central,Agent,1620300,254649.4635699546
4820,426.0,2018-04-03,76263.0,14,East,Agent,710200,94931.11637113774
4841,427.0,2024-02-27,77612.0,14,North,Online,686700,92247.87431290667
4855,428.0,2019-10-12,7682.0,4,East,Agent,218900,55979.98965146724
4872,429.0,2021-08-18,13290.0,14,South,Online,219700,55239.38498130115
4900,430.0,2019-01-29,88585.0,5,East,Agent,1207200,162576.5575255164
4934,431.0,2024-03-19,333358.0,11,North,Agent,1025700,135130.67161822546
4938,432.0,2022-01-17,69407.0,5,East,Agent,673100,91365.64943497365
4939,433.0,2019-11-01,24387.0,11,North,Broker,461200,71270.98500526109
4952,434.0,2023-09-30,34245.0,13,North,Direct,1147100,157460.7027711541
4958,435.0,2022-10-15,51581.0,7,East,Online,463800,71753.99805259945
4964,436.0,2018-09-03,11276.0,8,South,Online,213600,54940.99286946782
4965,437.0,2024-06-07,115230.0,3,Central,Broker,835100,105992.16607545609
4991,438.0,2025-06-23,632790.0,13,West,Agent,1987000,372775.6868838026
4992,439.0,2020-07-18,94624.0,4,East,Agent,1160300,154584.27236025827
4998,440.0,2019-12-22,32758.0,8,West,Direct,836700,110292.97007180503
5003,441.0,2018-09-08,39249.0,2,Central,Agent,1130300,150316.78125941192
5009,442.0,2024-03-15,28369.0,8,North,Online,602200,84307.54148260862
5036,443.0,2020-05-10,106806.0,14,East,Online,284700,59065.08778652066
5055,444.0,2024-03-03,119197.0,9,South,Agent,533900,78812.30233111903
5056,445.0,2020-08-06,25496.0,4,West,Agent,554600,79615.11808282198
5058,447.0,2020-01-26,173701.0,7,West,Online,841800,106814.51553731647
5058,446.0,2019-08-07,278309.0,7,West,Online,841800,106814.51553731647
5086,448.0,2023-03-21,40098.0,8,West,Agent,573700,81209.76687278593
5103,449.0,2024-06-13,70647.0,2,West,Bancassurance,841000,105775.6110760176
5129,450.0,2022-04-14,67092.0,14,Central,Bancassurance,1534000,226038.51904157345
5149,451.0,2019-12-02,6515.0,12,North,Online,369600,65544.24166665762
5156,452.0,2023-11-24,337371.0,13,North,Direct,1270300,179846.80116155816
5186,453.0,2021-03-30,32276.0,11,South,Agent,729000,97240.59713467814
5194,454.0,2019-06-22,108915.0,11,South,Online,554300,79303.57248050938
5205,455.0,2019-06-16,377590.0,14,South,Bancassurance,1095700,140748.51432670528
5238,456.0,2022-04-05,28416.0,2,North,Agent,521000,78526.21807537109
5240,457.0,2020-06-30,44104.0,13,West,Broker,973500,121117.97601837364
5245,458.0,2020-05-24,144160.0,5,Central,Direct,537600,81043.80753517729
5248,459.0,2020-09-22,43403.0,11,East,Agent,563600,81089.76531357747
5254,460.0,2021-08-13,110535.0,7,South,Agent,691600,93467.29273827808
5255,461.0,2021-11-22,3614.0,14,East,Online,552800,78878.81258328387
5275,462.0,2024-12-11,2000.0,10,South,Agent,368700,65932.30705326401
5312,463.0,2021-08-06,414648.0,2,West,Agent,1063800,137965.7462384622
5318,464.0,2024-11-12,18164.0,4,North,Broker,353500,63538.33515975971
5353,465.0,2023-01-07,237781.0,7,South,Online,591800,82642.28905757729
5354,466.0,2019-01-14,342090.0,15,West,Agent,380100,65810.99081007375
5369,467.0,2020-03-30,15046.0,0,Central,Online,419500,68771.60087745788
5384,468.0,2022-03-12,28021.0,3,North,Agent,516900,78164.41969721037
5386,469.0,2021-10-01,78269.0,5,Central,Agent,490100,75294.2549992456
5398,471.0,2024-01-14,114079.0,9,East,Bancassurance,716500,93282.25008229466
5398,470.0,2023-11-25,61114.0,9,East,Bancassurance,716500,93282.25008229466
5402,472.0,2022-12-04,68201.0,13,South,Broker,760300,97504.54333487085
5403,473.0,2020-03-24,370807.0,8,South,Agent,816600,106942.24940774635
5434,474.0,2019-06-21,125456.0,8,South,Agent,814800,106734.75294500896
5455,475.0,2022-05-05,121600.0,13,West,Broker,333600,60723.471989661775
5457,476.0,2018-11-23,231219.0,11,North,Broker,1530300,225883.4693116912
5468,477.0,2024-02-22,61965.0,9,South,Broker,304500,59673.01945689565
5510,478.0,2020-08-04,233242.0,13,East,Agent,755100,99662.71518349188
5527,479.0,2022-01-25,28776.0,11,South,Direct,450100,73596.50487830713
5538,480.0,2022-02-04,30623.0,5,South,Direct,383900,68602.90096372082
5561,481.0,2023-10-18,26316.0,9,South,Broker,484100,72433.11020158125
5561,482.0,2023-08-24,40268.0,9,South,Broker,484100,72433.11020158125
5571,483.0,2020-09-29,30421.0,5,South,Online,287400,59529.41734438737
5581,484.0,2020-01-13,9921.0,12,East,Agent,517900,77173.29498404043
5602,485.0,2018-11-20,15724.0,10,South,Agent,613100,85826.64834026377
5604,486.0,2021-04-06,214820.0,7,West,Direct,2159700,459811.0155373699
5616,487.0,2021-06-02,52261.0,12,South,Direct,1740300,296039.8796803421
5616,488.0,2021-03-04,120771.0,12,South,Direct,1740300,296039.8796803421
5627,489.0,2022-08-22,296282.0,10,West,Agent,389900,66575.18226279107
5629,490.0,2019-11-06,14251.0,10,North,Agent,364600,66229.59852164044
5636,491.0,2020-11-30,14535.0,9,West,Agent,464500,72169.49604056156
5641,492.0,2021-09-09,24387.0,1,South,Agent,569100,81990.44164706104
5645,493.0,2021-01-26,154865.0,5,Central,Direct,1032000,138162.98660069928
5647,494.0,2023-01-23,248432.0,11,South,Agent,1199400,161537.4733181973
5651,495.0,2024-06-22,130354.0,14,East,Agent,1265800,172885.38982434536
5653,496.0,2022-01-24,55535.0,5,West,Agent,267000,58363.87824338679
5654,497.0,2023-03-25,17885.0,9,North,Direct,460700,75139.45407923922
5667,498.0,2022-02-12,137803.0,12,North,Broker,463100,71403.3748712572
5681,499.0,2020-07-29,105920.0,15,North,Agent,774300,102946.7224144558
5703,500.0,2020-03-26,195288.0,15,West,Online,817600,103900.00674766261
5706,501.0,2019-03-01,35334.0,7,West,Agent,602300,83771.12371086632
5727,502.0,2020-08-10,123280.0,5,South,Online,976800,125250.3489447605
5740,503.0,2021-05-06,69195.0,15,East,Broker,792300,100571.43410241437
5780,504.0,2022-08-07,157025.0,10,South,Broker,496200,73370.71479061623
5801,505.0,2020-05-14,318125.0,7,South,Bancassurance,1253200,167046.53946722008
5807,506.0,2021-10-12,564092.0,2,East,Agent,1493500,221548.51730820892
5812,507.0,2025-06-04,29078.0,11,East,Broker,1113900,142400.4006489114
5817,508.0,2020-01-30,25579.0,3,West,Broker,478000,71099.20492280647
5824,509.0,2024-11-10,77366.0,11,North,Online,794500,103686.83621634639
5825,510.0,2020-01-19,183517.0,14,Central,Direct,1050000,140626.5260242692
5826,511.0,2022-10-25,27989.0,9,West,Bancassurance,411500,66456.10136465491
5837,512.0,2019-06-28,299678.0,3,West,Direct,1183900,160570.10877469965
5855,513.0,2023-10-19,78090.0,7,South,Agent,714400,95795.15860658558
5882,514.0,2019-11-13,20093.0,2,South,Agent,637100,88215.14126214478
5910,515.0,2019-12-18,160821.0,2,South,Online,601200,83565.850169682
5928,516.0,2020-04-28,46221.0,10,North,Agent,447400,72418.83574786774
5931,517.0,2019-07-01,81551.0,8,West,Agent,782600,101741.26400646642
5973,518.0,2022-01-21,172144.0,7,North,Agent,732600,98570.51188937195
5991,519.0,2021-03-30,36629.0,8,East,Broker,787200,100155.60312490542
6011,520.0,2024-05-27,93288.0,3,South,Bancassurance,1442800,205125.62142575218
6013,521.0,2021-02-16,138332.0,13,West,Bancassurance,487700,72094.83998925595
6026,522.0,2023-07-16,17809.0,7,North,Direct,662400,93444.06687972715
6030,523.0,2020-06-18,50633.0,2,West,Online,576900,80338.1806232829
6055,524.0,2022-08-07,159566.0,15,North,Online,634100,87141.30960828671
6085,525.0,2023-03-11,114891.0,13,South,Agent,3545200,2029213.1335150285
6085,526.0,2023-04-11,522483.0,13,South,Agent,3545200,2029213.1335150285
6093,527.0,2022-11-08,18832.0,15,Central,Agent,854900,111393.72552472731
6101,529.0,2024-01-23,379547.0,14,South,Online,434600,69654.51163747623
6102,530.0,2021-03-26,416360.0,0,South,Online,771800,100493.81221496257
6104,531.0,2021-03-24,302451.0,4,Central,Direct,1151700,157241.2615604299
6112,532.0,2019-12-01,64703.0,5,Central,Agent,334700,63671.14303379938
6124,533.0,2019-01-03,30406.0,15,East,Broker,376400,64207.718380092054
6130,534.0,2022-06-19,85701.0,14,South,Agent,717200,95954.46574196589
6178,535.0,2025-02-05,35419.0,11,South,Direct,459100,74314.66388587296
6179,536.0,2024-11-30,187615.0,10,South,Broker,757000,97214.6101872829
6181,537.0,2023-11-15,61278.0,11,North,Online,566000,81030.84263520579
6234,538.0,2019-11-20,39309.0,11,East,Agent,606600,84940.6340957204
6249,539.0,2022-04-12,243011.0,6,West,Agent,509200,75779.68126040915
6277,540.0,2023-07-28,40876.0,13,West,Agent,1064900,137834.8100810347
6286,541.0,2022-06-20,80174.0,15,East,Bancassurance,728900,94428.5832501027
6297,542.0,2024-04-25,99211.0,15,West,Agent,826000,106474.0059753161
6303,543.0,2025-04-21,53049.0,1,East,Agent,442100,71264.88428680775
6315,544.0,2020-12-09,82786.0,12,North,Agent,1818400,317776.9943665935
6348,546.0,2019-02-27,50202.0,9,West,Bancassurance,1254100,164956.89157250468
6358,547.0,2020-09-01,92964.0,10,South,Online,1362100,189629.4135523245
6369,548.0,2019-02-08,49590.0,9,North,Online,773000,101348.56148659458
6374,549.0,2018-12-29,18340.0,8,West,Broker,579400,79242.51265485723
6374,550.0,2018-02-15,56678.0,8,West,Broker,579400,79242.51265485723
6392,551.0,2019-11-22,180488.0,14,West,Direct,584000,83874.23228491153
6400,552.0,2019-07-10,56438.0,2,South,Bancassurance,508800,74892.6753432737
6416,553.0,2019-11-04,65511.0,7,East,Online,992700,126965.11312479994
6421,554.0,2022-07-01,124335.0,13,Central,Broker,941000,118591.67191855267
6423,555.0,2021-04-11,187714.0,3,North,Bancassurance,1171800,154492.2006701111
6436,556.0,2022-04-14,68202.0,7,North,Agent,507400,77307.22735850634
6444,557.0,2022-04-28,110045.0,0,East,Online,1083600,140239.3343884559
6451,558.0,2021-10-31,156641.0,1,North,Online,825100,107375.69909564452
6477,559.0,2021-08-24,63947.0,8,South,Agent,510900,76895.46822355142
6501,560.0,2024-07-23,286974.0,10,East,Broker,1326000,179053.95460671556
6504,561.0,2020-06-01,29589.0,9,East,Bancassurance,574300,80013.86209486063
6509,562.0,2022-11-13,22304.0,10,West,Direct,253300,58749.283737179176
6520,563.0,2024-10-09,26384.0,3,West,Agent,849600,109474.89190350783
6553,564.0,2021-02-19,24051.0,10,West,Agent,241700,56737.08671814671
6586,565.0,2024-06-06,104307.0,7,West,Online,758000,97580.32650708937
6588,566.0,2019-08-28,124115.0,7,Central,Agent,910300,118439.20897094389
6589,567.0,2021-03-24,32003.0,15,East,Agent,459900,72449.54598798555
6602,568.0,2019-03-12,137342.0,13,North,Online,1269900,173110.5587650996
6622,569.0,2021-09-05,29633.0,14,South,Broker,506800,74157.04886671562
6636,570.0,2019-03-05,7933.0,7,North,Agent,130600,51481.90851674501
6654,571.0,2020-10-26,44153.0,11,South,Direct,539600,81058.05386035406
6668,572.0,2021-05-31,52862.0,4,North,Online,235800,56821.371123421166
6669,573.0,2020-11-08,1627117.0,2,South,Direct,2360200,578993.7231189383
6711,574.0,2022-02-05,35866.0,3,West,Agent,329000,62426.00445450244
6718,575.0,2023-01-02,81426.0,0,Central,Online,1038700,134140.9227549609
6730,576.0,2019-09-20,431099.0,15,South,Direct,1125200,152358.3464750011
6734,577.0,2022-12-08,564596.0,7,North,Online,823900,107111.87310664497
6759,578.0,2023-09-22,23881.0,14,West,Agent,763000,99496.2347607266
6770,579.0,2024-05-17,40953.0,9,South,Agent,1750200,292780.698670543
6773,580.0,2021-07-20,277337.0,1,North,Online,1173000,156289.2672752411
6775,581.0,2022-01-17,68066.0,12,West,Direct,718100,96969.56249883481
6777,583.0,2024-02-27,95002.0,10,West,Agent,697900,92819.38672957131
6777,582.0,2023-12-16,242499.0,10,West,Agent,697900,92819.38672957131
6787,584.0,2022-03-16,478313.0,8,Central,Agent,2220900,487021.12953066756
6790,585.0,2023-11-18,111202.0,4,West,Broker,948700,118126.31158748768
6806,586.0,2022-04-07,28041.0,7,South,Agent,196800,54802.497476936966
6807,587.0,2023-02-19,31292.0,8,Central,Agent,426200,70236.97078614133
6809,588.0,2023-12-15,196552.0,15,South,Broker,1160700,150134.46095872682
6812,589.0,2020-11-11,35013.0,7,West,Direct,607600,86154.45816920865
6815,590.0,2020-03-10,10529.0,12,North,Online,348500,64068.897736497354
6832,591.0,2023-04-03,40408.0,12,North,Bancassurance,744300,97235.39148699187
6838,592.0,2024-10-10,31052.0,11,West,Agent,950800,121916.15582003797
6848,593.0,2019-01-05,173779.0,5,South,Agent,482500,74618.37267497058
6877,594.0,2022-01-26,82632.0,7,South,Bancassurance,343200,62577.58218688416
6878,595.0,2022-05-07,38366.0,13,West,Agent,1558800,234853.20552522445
6881,596.0,2024-08-18,286952.0,4,South,Direct,1053900,141378.52802702002
6894,597.0,2023-12-03,385745.0,5,East,Direct,870600,115619.14113001236
6898,598.0,2018-07-09,21582.0,7,South,Broker,298100,59285.395079351496
6926,599.0,2020-07-06,300113.0,4,Central,Online,622900,85582.18230494078
6936,600.0,2024-01-11,130641.0,5,South,Broker,976000,123246.59128618828
6950,601.0,2022-05-06,8683.0,13,South,Agent,315400,62211.30045417401
6952,602.0,2024-10-08,66115.0,12,North,Broker,522600,76137.73659851903
6981,603.0,2020-07-12,81503.0,3,North,Direct,643100,91589.41666206226
6985,604.0,2020-07-20,42669.0,5,East,Online,855800,109572.82403025556
7008,605.0,2021-04-16,165815.0,13,Central,Online,961200,123069.06588191676
7019,607.0,2020-06-29,32532.0,15,South,Agent,849600,110668.09226753742
7019,606.0,2019-12-31,183011.0,15,South,Agent,849600,110668.09226753742
7020,608.0,2024-07-19,8348.0,1,Central,Broker,604600,82686.00492389759
7062,609.0,2022-11-20,85934.0,15,East,Agent,1946500,360283.612971074
7080,610.0,2021-02-13,33022.0,4,East,Broker,1414300,197181.72851924438
7082,611.0,2020-06-07,154025.0,8,West,Direct,1212100,165370.2040007296
7088,612.0,2025-02-17,107994.0,13,West,Direct,698400,94911.71643239893
7098,613.0,2023-10-07,86380.0,8,Central,Broker,1217900,160040.18512979685
7104,614.0,2022-09-14,29661.0,12,West,Agent,379200,65785.43284433812
7109,615.0,2023-11-11,152750.0,2,West,Agent,302400,60671.58475419776
7115,616.0,2018-04-09,92212.0,2,East,Agent,552400,80255.89333924498
7133,617.0,2020-08-18,196273.0,3,West,Broker,435800,67934.46546295991
7148,618.0,2023-06-09,124967.0,15,Central,Bancassurance,569900,79859.86585658771
7153,619.0,2020-03-27,50924.0,0,South,Broker,337700,61957.57161271593
7157,620.0,2024-08-22,94735.0,14,South,Agent,558300,80836.20669615662
7158,621.0,2020-06-24,33640.0,10,South,Agent,235100,57081.36943148165
7206,622.0,2020-12-12,72483.0,4,West,Agent,868500,111708.58915418829
7218,623.0,2022-09-24,221639.0,6,Central,Agent,463300,73133.98337738153
7220,624.0,2023-08-01,70172.0,7,South,Agent,266200,59063.69793200279
7226,625.0,2018-07-13,304692.0,5,North,Agent,1149600,154638.8323976707
7273,626.0,2022-04-19,95260.0,8,East,Broker,1164200,150429.99044434296
7305,627.0,2023-05-22,50396.0,0,West,Agent,326200,62273.96546146079
7309,628.0,2021-03-16,110560.0,7,East,Online,556600,79310.63744347343
7311,629.0,2020-02-15,36040.0,1,West,Broker,551700,77013.82018641126
7339,630.0,2021-04-22,210341.0,11,South,Broker,1366700,187649.6350246291
7342,632.0,2020-10-12,216419.0,7,North,Online,2097000,423060.09911163297
7344,633.0,2020-06-21,126398.0,7,East,Online,741800,96853.35640633828
7352,634.0,2020-06-07,11454.0,1,North,Agent,789600,104945.26170566482
7356,635.0,2020-09-02,14385.0,2,West,Agent,506600,75626.12039598715
7385,637.0,2019-05-11,125729.0,15,North,Agent,682800,93268.79327943485
7411,638.0,2018-12-23,41991.0,5,East,Agent,243800,57493.1901945585
7414,639.0,2019-04-17,112238.0,7,South,Online,801400,103614.18550775369
7417,640.0,2023-08-05,172656.0,14,East,Agent,985500,127765.01811382393
7423,641.0,2021-05-13,75222.0,15,North,Bancassurance,1314000,179691.76704065508
7441,642.0,2022-07-24,106968.0,2,North,Online,650500,88921.23741358602
7450,643.0,2024-12-23,32793.0,13,North,Agent,396900,68538.50126055306
